"case_id","county"
1637873,"Pope "
1637874,"Pope "
1637875,"Allegheny "
1637876,"Delaware "
1637877,"Allegheny "
1637878,"Pinellas "
1637879,NA
1637881,"Cherokee "
1637882,NA
1637883,"Benton "
1637888,"Morris "
1637891,"Washington "
1424100,"Mesa "
1637893,"Pasquotank "
1637897,"Middlesex "
1637900,"Morris "
1637901,"Wake "
1637902,"Chesterfield "
1637903,"Henrico "
1637904,"Gwinnett "
1637906,"Tulsa "
1637907,"Le Sueur "
1637908,"Alamance "
1637909,"Duval "
1637911,"Johnston "
1637912,"Suffolk "
1637913,"Story "
1637914,"Stanislaus "
1637917,"Sacramento "
1637921,"Gregg "
1637925,"Adams "
1637931,"Bexar "
1637932,"Adams "
1637933,"Durham "
1637934,"Arapahoe "
1637935,"Washington "
1637936,"Arapahoe "
1637937,"Arapahoe "
1637938,"Arapahoe "
1637940,"Berks "
1637941,"Lancaster "
1637943,"Mobile "
1637944,"Cuyahoga "
1637945,"Arapahoe "
1637948,"Arapahoe "
1637949,"Shelby "
1637950,"Arapahoe "
1637952,"Arapahoe "
1637954,"Arapahoe "
1637955,"Arapahoe "
1637957,"Clark "
1637958,"Arapahoe "
1637961,"Clark "
1637962,"Arapahoe "
1637963,"Arapahoe "
1637964,"Arapahoe "
1637965,"Dallas "
1637967,"Cabell "
1637972,"Dallas "
1637973,"Richland "
1637974,"Broomfield "
1637975,"Smith "
1637976,"Broomfield "
1637977,"Albany "
1637978,"Denver "
1637979,"Rensselaer "
1637981,"Albany "
1637984,"San Bernardino "
1637987,"Cook "
1637988,"Bell "
1637989,"Cook "
1637993,"Clinton "
1637996,NA
1637997,"Cook "
1637998,"Denver "
1637999,"Larimer "
1638001,"Denver "
1638003,"Larimer "
1638004,"Douglas "
1638005,"Denver "
1638006,"Larimer "
1638008,NA
1638011,"Douglas "
1638012,"Weld "
1638013,"Tarrant "
1638014,"Douglas "
1638015,"Henrico "
1638017,"Douglas "
1638018,"El Paso "
1638019,"El Paso "
1638020,"Arapahoe "
1638022,"Boulder "
1638023,"Douglas "
1638025,"El Paso "
1638026,"Douglas "
1638027,"Denton "
1638028,"Jefferson "
1638029,"Jefferson "
1638030,"Jefferson "
1638031,"Jefferson "
1638032,"Hillsborough "
1638033,"Jefferson "
1638034,"Cherokee "
1638036,"Niagara "
1638037,"O'Brien "
1638038,"Osceola "
1638040,NA
1638041,"Pulaski "
1638042,"Woodbury "
1638044,NA
1638045,"El Paso "
1638046,"Larimer "
1638047,NA
1638048,"Rankin "
1638050,"Hinds "
1638053,"Scott "
1638054,"Cook "
1638055,"Cook "
1638061,NA
1638062,NA
1638066,NA
1638067,"Miami-Dade "
1638077,NA
1638078,"Cook "
1638080,"Appanoose "
1638092,"Knox "
1638094,"Greene "
1638104,"Harris "
1638110,NA
1638111,NA
1638113,NA
1638114,"Jefferson "
1638115,NA
1638116,NA
1638117,NA
1638118,"St Francis "
1638119,NA
1638121,"Los Angeles "
1638125,"Cross "
1638126,"Genesee "
1638127,NA
1638128,"Harris "
1638130,"Allegheny "
1638132,NA
1638133,"Lee "
1638135,"Bernalillo "
1638136,"Phillips "
1638139,"Kanawha "
1638143,"Cabell "
1638147,"Lawrence "
1638149,"Los Angeles "
1638150,NA
1638151,"Adams "
1638157,NA
1638163,"Oakland "
1638164,"Orange "
1638166,"El Paso "
1638167,"Hartford "
1638170,NA
1638171,"Berks "
1638172,"Franklin "
1638173,"Arlington "
1638174,"Linn "
1638175,NA
1638176,"Washington "
1638177,"Androscoggin "
1638179,"Hillsborough "
1638181,NA
1638182,"Warren "
1638184,NA
1638186,NA
1638187,NA
1638188,"Delaware "
1638189,NA
1638192,"San Bernardino "
1638193,"Williamson "
1638194,"El Paso "
1638197,"Cumberland "
1638198,"Cumberland "
1638203,"Nueces "
1638205,"Montgomery "
1638207,"Bergen "
1638210,"Milwaukee "
1638212,"Los Angeles "
1638213,"Los Angeles "
1638214,"Los Angeles "
1638215,"Los Angeles "
1638216,"Los Angeles "
1638217,"Shasta "
1638218,"Shasta "
1638220,"Shasta "
1638223,"Maricopa "
1638224,"Robeson "
1638225,"Davis "
1638226,"Kenton "
1638227,"Hillsborough "
1638229,"Delaware "
1638231,"Delaware "
1638233,"Philadelphia "
1638235,"Providence "
1638238,"Hamblen "
1638242,"Knox "
1638243,"Merrimack "
1638246,"Burlington "
1638248,"Queens "
1638249,"Monroe "
1638262,"Gulf "
1638265,"Madison "
1638269,"Franklin "
1638271,"Cole "
1638274,"Kings "
1638275,"Monongalia "
1638277,"Nacogdoches "
1638279,"Upshur "
1638281,NA
1638282,"Dillon "
1638283,"Chesterfield "
1638284,"Richland "
1638285,"Richland "
1638291,"Travis "
1638292,"Williamson "
1638294,"Maricopa "
1638295,"Camden "
1638300,"Coconino "
1638301,"Brazos "
1638312,"Palm Beach "
1638313,"Cuyahoga "
1638314,"Lancaster "
1638316,"Orange "
1638317,"New Hanover "
1638320,"Cook "
1638322,"Seminole "
1638324,"Choctaw "
1638326,"Los Angeles "
1638327,"Tulsa "
1638328,"Pittsburg "
1638329,"Tarrant "
1638331,"Walker "
1638334,"Clearfield "
1638336,"Maricopa "
1638337,"York "
1638338,"Erie "
1638340,"Washtenaw "
1638345,"Tarrant "
1638347,"Madera "
1638350,"Fresno "
1638416,"Bergen "
1638429,"Coconino "
1638351,"El Paso "
1638352,"Hall "
1638356,"Adams "
1638357,"Dekalb "
1638358,"Tarrant "
1638359,"Tarrant "
1638361,"Tarrant "
1425444,"Milwaukee "
1638363,"Dallas "
1638364,"Warren "
1638365,"Christian "
1638366,"El Paso "
1638369,"Fresno "
1638370,"Philadelphia "
1638371,"El Paso "
1597625,"Orange "
1425469,"Wayne "
1638372,"Santa Clara "
1638373,"Monterey "
1638374,"Ventura "
1638375,"Multnomah "
1638378,"Hillsborough "
1638379,"Hillsborough "
1638381,"Prince George's "
1638382,"Fairfax "
1638384,NA
1638391,"Monroe "
1638392,"Marion "
1638393,"Gloucester "
1638395,"Albany "
1638396,"Okaloosa "
1638397,"Greene "
1638400,"Washington "
1638401,"Jefferson "
1638406,"Union "
1638408,"Union "
1638411,"Essex "
1638413,NA
1638414,"Harris "
1638430,"Harris "
1638431,"Harris "
1638436,"Essex "
1638437,"Harris "
1638438,"Harris "
1638439,"Essex "
1638441,"Essex "
1638442,"Harris "
1638443,"Essex "
1638444,"Essex "
1638446,"Los Angeles "
1638447,"Essex "
1638448,"Los Angeles "
1638449,"Harris "
1638450,"Los Angeles "
1638451,"Los Angeles "
1638455,"Sacramento "
1638461,NA
1638462,"El Paso "
1638467,"Erie "
1638475,"Harris "
1638476,"Harris "
1638477,"Harris "
1638478,"Harris "
1638479,"Harris "
1597639,"Pottawatomie "
1638482,"Harris "
1638483,"Harris "
1638485,"Harris "
1638486,"Harris "
1638487,"Harris "
1657400,NA
1638488,"Harris "
1638489,"Harris "
1638490,"Harris "
1638491,"Harris "
1638492,"Broward "
1638493,"Harris "
1638495,"Harris "
1638497,"Harris "
1638499,"Harris "
1638500,"Harris "
1638501,"Harris "
1638506,"Fort Bend "
1638507,"Fort Bend "
1638508,"Fort Bend "
1638509,"Fort Bend "
1638510,"Fort Bend "
1638511,"Montgomery "
1638514,"Montgomery "
1638523,"Union "
1638525,"Hartford "
1638526,"San Diego "
1638527,"Williamson "
1638532,"Dallas "
1638533,"Maricopa "
1638536,"Maricopa "
1638540,"Crosby "
1638541,"Howard "
1638543,"Alameda "
1638544,"Maui "
1638545,"Maui "
1638546,"Summit "
1638550,"Manatee "
1638551,"Hillsborough "
1638554,"Hardee "
1638559,"Clinton "
1638561,"Cherokee "
1638562,"Maricopa "
1638566,"Maricopa "
1638569,"Maricopa "
1638571,"Maricopa "
1638572,"Maricopa "
1638573,"Maricopa "
1638575,"Maricopa "
1638579,"Maricopa "
1638592,"Macomb "
1638595,"Tarrant "
1638598,"Oakland "
1638599,"Wood "
1638601,"Raleigh "
1638602,"Linn "
1638603,"Macomb "
1638615,"Nassau "
1638617,"Albany "
1638618,"Buncombe "
1638619,"Cameron "
1638620,"Hidalgo "
1638623,"Hartford "
1638624,"Nueces "
1638627,"Fayette "
1638628,"San Bernardino "
1638629,"Jackson "
1638630,"Oakland "
1638631,"San Bernardino "
1638641,"Los Angeles "
1638642,"Los Angeles "
1638651,"Minnehaha "
1638654,"Macomb "
1638655,"Hidalgo "
1638658,"Benton "
1638659,"Waseca "
1638660,"Hidalgo "
1638661,"Hidalgo "
1638663,"Brown "
1638664,"Solano "
1638666,"Gaines "
1638667,"Ward "
1638668,"Hamilton "
1638672,"Los Angeles "
1638679,"Miami-Dade "
1638683,"Los Angeles "
1638684,"Hillsborough "
1638693,"Suffolk "
1638695,"Middlesex "
1638696,"York "
1638700,"Middlesex "
1638702,"Monroe "
1638713,"Middlesex "
1638718,"Middlesex "
1638721,"New York "
1638751,"Galveston "
1638722,"Norfolk "
1638725,"Cuyahoga "
1638730,"Harris "
1638731,"Summit "
1638733,"Harris "
1638736,"Lorain "
1638739,"Brazos "
1638741,"Wasco "
1638743,"Harrison "
1638746,"Clark "
1638747,"Fresno "
1638750,"Onondaga "
1638755,"Delaware "
1638757,"San Luis Obispo "
1638760,"Carroll "
1638761,"Chatham "
1638765,"Oklahoma "
1638768,"Erie "
1638770,"Travis "
1638771,"Sacramento "
1638772,"Sacramento "
1638776,"Suffolk "
1638782,"Macomb "
1638783,"Bexar "
1638786,"Hudson "
1638788,"Harris "
1638839,"New London "
1638794,"Christian "
1638795,"Hartford "
1638806,"Rockland "
1638808,"Westchester "
1638815,"Wake "
1638826,"Twin Falls "
1638827,"Collin "
1638834,"Lincoln "
1638835,"Harrison "
1638836,"Hillsborough "
1638837,"Mobile "
1638838,"Sedgwick "
1638840,"Greene "
1638842,"Sedgwick "
1638843,"Dewey "
1638845,"San Bernardino "
1638846,"Cameron "
1638847,"Crawford "
1638849,"Jasper "
1638850,"Jackson "
1638851,"Cameron "
1638852,"Sedgwick "
1638860,"Honolulu "
1638864,NA
1638865,NA
1638867,NA
1638868,NA
1638869,"Philadelphia "
1638870,"Albemarle "
1638872,"Dallas "
1638874,"Dauphin "
1638876,"Cumberland "
1638877,"Cumberland "
1638878,"Cook "
1638879,"Cook "
1638880,"Harrison "
1638881,"Harrison "
1638882,"Ohio "
1638883,"Hidalgo "
1638884,"Miami-Dade "
1638885,"Milwaukee "
1638886,"Waukesha "
1638887,"Chippewa "
1638889,"Harris "
1638893,"Miami-Dade "
1638900,"Harris "
1638902,"Wilkes "
1638909,"Richland "
1638912,"Appanoose "
1638914,"Douglas "
1638915,"Douglas "
1638919,"Eaton "
1638921,"Pinellas "
1638925,"Hernando "
1638929,"Hillsborough "
1638930,"Dallas "
1638936,"Cumberland "
1638937,"Lancaster "
1638938,"Dauphin "
1638940,"Genesee "
1638944,"Bay "
1638946,"Cook "
1638947,"Kane "
1638948,"Clark "
1638949,"Hawaii "
1638950,"Dutchess "
1638951,"Mobile "
1638954,NA
1638963,"Hawaii "
1638964,"Honolulu "
1638965,"King "
1638969,"Maui "
1638970,"San Mateo "
1638973,"Washington "
1638974,"Wyandotte "
1638979,"Charlotte "
1638980,"Hidalgo "
1638982,"Hoke "
1638983,"El Paso "
1638984,"El Paso "
1638986,"San Francisco "
1638989,"Salt Lake "
1638990,"Salt Lake "
1638992,"Weld "
1638993,"Denver "
1638994,"Washington "
1638996,"Hudson "
1639000,"Putnam "
1639003,"Hidalgo "
1639009,"Fort Bend "
1639010,"Maricopa "
1639013,"Maricopa "
1639014,"Maricopa "
1639015,"Maricopa "
1639019,"Highlands "
1639020,"St Lucie "
1639023,"McCracken "
1639026,"Highlands "
1639027,"Pottawattamie "
1639028,"Allegheny "
1639033,"Highlands "
1639038,"Comal "
1639042,"Minnehaha "
1639043,"Minnehaha "
1639044,"Fairfax "
1639045,"Minnehaha "
1639046,"Montgomery "
1639048,"Hutchinson "
1639049,"Minnehaha "
1639050,"Harris "
1639051,"Wake "
1639055,"Harris "
1639056,"Wake "
1639059,"Forsyth "
1639064,"Minnehaha "
1639065,"Clay "
1639067,"Lincoln "
1639069,"Alamance "
1639071,"Jackson "
1639072,"Dallas "
1639074,"Cumberland "
1639075,"Wilson "
1639078,"Butler "
1639081,"Halifax "
1639085,"Fresno "
1639094,"Nash "
1639096,"Volusia "
1639100,"Chesterfield "
1639102,"Miami-Dade "
1639103,"Burleigh "
1639106,"Hawaii "
1639108,"Orange "
1639109,"Hidalgo "
1639113,"Hidalgo "
1639115,"Burleigh "
1639116,"Hawaii "
1639117,"Macomb "
1639119,"Burleigh "
1639125,"Los Angeles "
1639126,"Maricopa "
1639128,"Riverside "
1639129,"Salt Lake "
1639131,"Salt Lake "
1639137,"Merced "
1639138,"Burke "
1639140,"Orange "
1639142,"San Diego "
1639143,"Gwinnett "
1639144,"Anoka "
1639145,"Orange "
1639147,"Riverside "
1639148,"Gallatin "
1639150,"Orange "
1639153,"San Diego "
1639154,"San Bernardino "
1639157,"Hidalgo "
1639158,"Orange "
1639164,"Cambria "
1639165,"Hardy "
1639166,"Hardin "
1639172,"New York "
1639173,"New York "
1639175,"Pulaski "
1639176,"Cleveland "
1639177,"Cleveland "
1639179,"Taylor "
1639180,"Cumberland "
1639181,"Taylor "
1639183,"Sarasota "
1639184,"Richland "
1639185,"Richland "
1639192,"Suffolk "
1639195,"Yuma "
1639198,"Tom Green "
1639199,"El Paso "
1639200,"Dallas "
1639201,"Lucas "
1639202,"Fort Bend "
1639204,"Dallas "
1639205,"Suffolk "
1639210,"Swift "
1639212,"Santa Fe "
1639214,"Tarrant "
1639219,NA
1639226,"Harris "
1639229,"Harris "
1639230,"Waller "
1639233,"Harris "
1639235,"Harris "
1639237,"Harris "
1639240,"Jefferson "
1639241,"Schenectady "
1639242,"Miami-Dade "
1639243,"Angelina "
1639245,"Jefferson "
1639246,"Calhoun "
1639247,"Miami-Dade "
1639248,"Jackson "
1639249,"Hillsdale "
1639251,"Waukesha "
1639253,"Boyd "
1639255,"Franklin "
1639263,"Duval "
1639269,"King "
1639274,"Brown "
1639277,"Bernalillo "
1639282,"Columbia "
1639283,"Grand Traverse "
1639284,"Milwaukee "
1639285,NA
1639286,"Orange "
1639291,"Salt Lake "
1639292,"Hidalgo "
1639296,"Williamson "
1639297,"Hidalgo "
1639300,"Hidalgo "
1639469,"Erie "
1639303,"Los Angeles "
1639307,"Delaware "
1639310,"Fairfield "
1639313,"Washington "
1639322,"Hillsborough "
1639325,"Oakland "
1639333,"Dallas "
1639334,"York "
1639338,"Madison "
1639340,"Franklin "
1639343,"Arapahoe "
1639346,"Pennington "
1639347,"Adams "
1639348,"Alamosa "
1639350,"Arapahoe "
1639354,"Forsyth "
1639355,"Philadelphia "
1639357,NA
1639358,"Brunswick "
1639360,"Robeson "
1639361,"Kenton "
1639364,"Taylor "
1639365,"Rockingham "
1639366,"Rockingham "
1639367,"Rockingham "
1639371,"Shasta "
1639372,"Baltimore "
1639373,"Harrison "
1639380,"Harris "
1639381,"Cass "
1639384,"Wyandot "
1639385,"Seneca "
1639386,"Richland "
1639387,"Taylor "
1639394,"Alachua "
1639400,"Lubbock "
1639416,"Potter "
1639420,"Los Angeles "
1639422,"Lake "
1639424,"Los Angeles "
1639426,"Honolulu "
1639428,"Hawaii "
1639435,"Baltimore "
1639437,"Baltimore "
1639439,"Mobile "
1639443,"Fayette "
1639458,"Bergen "
1639468,NA
1639471,NA
1639478,"Charlotte "
1639481,"Simpson "
1639484,"Cabell "
1639485,"El Paso "
1639486,"Providence "
1639527,"Pike "
1639528,"Wood "
1639487,"Cabell "
1639488,"Contra Costa "
1639491,NA
1639494,"Kootenai "
1639495,"Kootenai "
1639496,"King "
1639498,"Spokane "
1639505,"New Haven "
1639507,"Harris "
1639510,"Yellow Medicine "
1639512,"Providence "
1639513,"Duval "
1639516,"Fort Bend "
1639532,"Multnomah "
1639533,"Multnomah "
1639534,"Otero "
1639535,"Multnomah "
1639536,"Multnomah "
1639539,"Los Angeles "
1639542,"San Bernardino "
1639543,"Queens "
1639546,"Dallas "
1639548,"Union "
1639549,"Fairfield "
1639561,"Hartford "
1639564,"Harris "
1639566,"Benewah "
1639568,"Alameda "
1639569,"Bristol "
1639570,"Los Angeles "
1639573,"Litchfield "
1639574,"Fairfax "
1639575,"Hartford "
1639577,"Westchester "
1639578,"Middlesex "
1639580,"Fairfield "
1639581,"Fairfield "
1639582,"Fairfield "
1639584,"Orange "
1639585,"Alameda "
1639588,"Kleberg "
1639590,"Contra Costa "
1639594,"Allegan "
1639599,"Lake "
1639600,"Cook "
1639604,"Alachua "
1639607,"Morgan "
1432178,"Pima "
1639609,"St Louis "
1639611,"St Louis "
1639612,"Bartow "
1639614,"Queens "
1639616,"Fairfield "
1639617,"Bristol "
1639622,NA
1639624,"Madison "
1639625,"Tarrant "
1639626,"St Louis "
1639628,"Jefferson "
1639631,"Tarrant "
1639638,"Cumberland "
1639643,"Travis "
1639645,"Pierce "
1639646,"Monroe "
1639648,"York "
1639649,"King "
1639651,"King "
1639653,"King "
1639659,"El Paso "
1639669,NA
1639672,"Cook "
1639676,NA
1639683,"Onslow "
1639685,"Lane "
1639688,"Riverside "
1639689,"San Diego "
1639692,"Shelby "
1639697,NA
1639699,"Harnett "
1639700,"Houston "
1639702,"San Diego "
1639708,"Stewart "
1639710,"Harris "
1639716,"Harris "
1639719,"Cumberland "
1639720,"Harris "
1639722,"Harris "
1661923,"Baltimore "
1639726,"El Paso "
1639727,"Lincoln "
1639728,"Arapahoe "
1639732,"Ada "
1639762,"Guilford "
1639736,"San Mateo "
1639740,"Los Angeles "
1639741,"Los Angeles "
1639744,"Highlands "
1639745,"Polk "
1639748,"Allegheny "
1639751,"Plymouth "
1639754,"Dallas "
1639755,"Bowie "
1639757,"Carroll "
1639758,"Belknap "
1639759,"Belknap "
1639760,"Dallas "
1639767,"Smith "
1639768,"Rockingham "
1639780,NA
1639782,"Highlands "
1639784,"Rutherford "
1639787,"Davidson "
1639789,"Cook "
1639790,"Orleans "
1639791,"Monroe "
1639796,"Los Angeles "
1639799,"Los Angeles "
1639800,"Los Angeles "
1639803,"Middlesex "
1639806,"Polk "
1639814,"Essex "
1639823,"Burlington "
1639829,"Camden "
1639830,"Sullivan "
1639831,"Ector "
1639833,"Lorain "
1639844,"Fayette "
1639845,"El Paso "
1639847,"Fayette "
1639849,"Fayette "
1639850,"Fayette "
1639851,"Monroe "
1639857,"El Paso "
1639862,"Maricopa "
1639863,"New Castle "
1639864,"Valencia "
1639871,"El Paso "
1639872,"El Paso "
1639929,"Autauga "
1639933,"Lafayette "
1639873,"Lubbock "
1639875,"Hidalgo "
1639877,"Grant "
1639878,"Douglas "
1639879,"Floyd "
1639880,"Decatur "
1639884,"Highlands "
1639886,"Lee "
1639888,"Mesa "
1639890,"Adams "
1639892,"Erie "
1639893,NA
1639894,"Seminole "
1639895,"Seminole "
1639897,"Brevard "
1639900,"Indian River "
1639902,"Indian River "
1639904,"Polk "
1639910,"Polk "
1639913,"Sampson "
1639916,"St Lucie "
1639917,"Hamilton "
1639918,"Pike "
1639919,"Greene "
1639920,"Hamilton "
1639926,"Wilkes "
1639939,"Lamoille "
1639940,"Middlesex "
1639945,"Oklahoma "
1639946,"Taylor "
1639949,"Franklin "
1639950,"Madison "
1639953,"Dukes "
1639954,"Essex "
1639957,"Los Angeles "
1639969,"Uvalde "
1639971,"Volusia "
1663506,"Polk "
1639977,"Nassau "
1639982,NA
1639983,"Polk "
1639985,"Lackawanna "
1639986,NA
1639987,"St Louis "
1639988,"Duval "
1639992,NA
1639993,"Polk "
1639994,NA
1639997,"Frederick "
1639998,NA
1640001,"Craighead "
1640002,"Onslow "
1640004,"Guilford "
1640005,"Broward "
1640008,"Muskingum "
1640011,"Los Angeles "
1640012,"Broward "
1640013,"Orange "
1640015,"Duval "
1640016,"Broward "
1640018,"Lowndes "
1640019,"Broward "
1640024,"Broward "
1640026,"Warren "
1640027,"Fresno "
1640033,NA
1640034,"Shasta "
1640043,"Worcester "
1640045,"Broward "
1640047,"New Castle "
1640048,"Harrison "
1640049,"Broward "
1640220,"San Diego "
1640051,"Barnstable "
1641274,"Essex "
1640053,"Franklin "
1640056,NA
1640058,"Broward "
1640059,"Hampden "
1640061,"Plymouth "
1640066,"Madison "
1640067,"Jefferson "
1640072,"Wayne "
1640073,"Miami-Dade "
1640074,"Culpeper "
1640076,"Broward "
1640079,"Highlands "
1640080,"Broward "
1640081,"Palm Beach "
1640090,"Swain "
1640091,NA
1640092,"Mecklenburg "
1640094,"Brunswick "
1640095,"San Mateo "
1640103,"Highlands "
1640104,"Henry "
1640109,"Jefferson "
1640110,"Tarrant "
1640111,"Dallas "
1640113,"Jefferson "
1640115,"Coffee "
1640122,"Ross "
1640123,"Hartford "
1640124,"White Pine "
1640127,"Union "
1640134,"Henry "
1640140,"Madison "
1640141,"Vanderburgh "
1640142,"Jackson "
1640143,"Mobile "
1640145,"Island "
1640146,"Los Angeles "
1640147,"Glynn "
1640158,"Hancock "
1640162,"Bronx "
1640163,"Westmoreland "
1640164,"Cuyahoga "
1640165,"Geauga "
1640173,"Bay "
1640174,"Cook "
1640178,"Genesee "
1640179,"Wayne "
1640184,"Jackson "
1640187,"Polk "
1640188,"Dimmit "
1640190,"Travis "
1640196,"Los Angeles "
1640198,"Washtenaw "
1640201,"Daviess "
1640202,"Monroe "
1640203,"Steuben "
1427534,"Santa Barbara "
1640204,"Dallas "
1640205,"Daviess "
1640215,"Sedgwick "
1640216,"Erie "
1640219,"Riverside "
1640229,"Polk "
1640230,"Polk "
1655710,"Harris "
1640231,NA
1640236,"Broward "
1640237,"Dallas "
1640239,"Jefferson "
1640242,"Harris "
1640246,"Harris "
1640248,"Otero "
1640250,"Harris "
1640251,"Harris "
1640253,"Harris "
1640256,"Durham "
1640258,"Harris "
1640260,"Riverside "
1640261,"Cameron "
1640263,"Shelby "
1640267,"Chatham "
1640268,"Washington "
1640272,"Wake "
1640273,"Wake "
1640274,"Napa "
1640275,"Westchester "
1640276,"Durham "
1640280,"Bexar "
1640281,"Polk "
1640284,"Salt Lake "
1640291,"Highlands "
1640292,"Hawaii "
1640293,"Highlands "
1640294,"Highlands "
1640295,"Highlands "
1640296,"Highlands "
1640297,"Mecklenburg "
1640298,"New Haven "
1640299,"Roanoke "
1640303,"Allegheny "
1640313,"Manatee "
1640314,"Bernalillo "
1640315,"Charlotte "
1640317,"Bernalillo "
1640318,"Manatee "
1640319,NA
1640321,"Manatee "
1640322,"Bernalillo "
1640324,"Sandusky "
1640327,"Pima "
1640335,"Androscoggin "
1640337,"Androscoggin "
1640407,"Los Angeles "
1640339,"Washington "
1640342,"Bexar "
1640344,"Westchester "
1640345,"Bexar "
1640346,"Los Angeles "
1640351,"Polk "
1640352,"Los Angeles "
1640359,"Duval "
1640366,"Lubbock "
1640370,"Jefferson "
1640371,"Guilford "
1640372,"Rockingham "
1640377,"Washington "
1640382,"Tulsa "
1640383,"Craven "
1640385,"Oklahoma "
1640389,"Payne "
1640391,"Oklahoma "
1640395,"Woodbury "
1640397,"Sacramento "
1640398,"El Dorado "
1640402,"Cleveland "
1640404,"Cleveland "
1640406,"Orange "
1640410,"Shelby "
1640413,"Polk "
1640414,"King "
1640415,"Polk "
1664970,"Woodbury "
1640418,"Grant "
1640422,"Lucas "
1640429,"Black Hawk "
1640432,"Washington "
1640434,"Bremer "
1640435,"Rock Island "
1640437,"Sumter "
1640439,"Fremont "
1640442,"Teton "
1640444,NA
1640447,"Park "
1640449,"Salt Lake "
1640450,"Louisa "
1640452,"San Bernardino "
1640453,"Kent "
1640455,"Hidalgo "
1640462,"Middlesex "
1655827,"Pulaski "
1522428,"New York "
1640463,"Shelby "
1640468,"Livingston "
1640475,"Page "
1640477,"Tulsa "
1640481,"Tulsa "
1640482,"Tulsa "
1640486,"Tulsa "
1640487,"Tulsa "
1640491,"Tulsa "
1640493,"Miami-Dade "
1640494,"New York "
1640496,"New York "
1640502,"Palm Beach "
1640503,"Miami-Dade "
1640637,"Clark "
1640505,"Cumberland "
1435590,"Stanton "
1640509,"El Paso "
1640511,"Milwaukee "
1640515,"Lancaster "
1640517,"Cook "
1640521,"Polk "
1640526,"Liberty "
1640527,"San Mateo "
1640530,"Palm Beach "
1640531,"Santa Clara "
1640532,"Tarrant "
1640534,"Los Angeles "
1640535,NA
1640536,"Miami-Dade "
1640541,"Allegheny "
1640547,"Cabell "
1640549,"Rockland "
1640550,"Jefferson "
1640554,"Dauphin "
1640556,"York "
1640561,"Harris "
1640563,"Shelby "
1640567,"New Hanover "
1640572,"Clay "
1640577,"Clark "
1640578,"Kings "
1640579,"Washington "
1640581,"Mecklenburg "
1640582,"Hartford "
1640584,"Mecklenburg "
1640587,"Cass "
1640590,"Shawnee "
1640592,"Montgomery "
1640593,"Lyon "
1640594,"Sedgwick "
1640595,"Sedgwick "
1640598,"Erie "
1640599,"Cameron "
1640601,"Los Angeles "
1640602,NA
1640603,"Los Angeles "
1640609,"Lawrence "
1640611,"Baldwin "
1640615,"Stanislaus "
1640617,"Fresno "
1640618,"Hidalgo "
1640619,"Merced "
1640620,"Ventura "
1640628,"Franklin "
1640629,"Alameda "
1640630,"Alameda "
1640635,"Orange "
1640641,"Hartford "
1640642,"Hartford "
1640643,"Hartford "
1640644,"Hidalgo "
1640647,"St Charles "
1640648,"Dallas "
1640649,"Butler "
1640650,"Wayne "
1640651,"Delaware "
1640656,"Maricopa "
1640657,"Uvalde "
1640658,"Hudson "
1640661,"Prince William "
1640677,"Hamilton "
1640683,"Tarrant "
1640686,"Los Angeles "
1640687,"Los Angeles "
1640688,"Kane "
1640691,"Dorchester "
1640694,"St Louis "
1640695,"Cook "
1640699,"Cook "
1640700,"San Diego "
1640702,"Webb "
1640703,"Nueces "
1640704,"Citrus "
1640710,"Herkimer "
1640711,"Riverside "
1640714,"Washington "
1640721,"Marion "
1640722,"Bexar "
1640724,"Chittenden "
1640726,"Georgetown "
1640728,"Charleston "
1640730,"Richland "
1640731,"New Haven "
1640734,"Chester "
1640735,"Philadelphia "
1640737,"Bergen "
1640738,"Davis "
1640739,"Spartanburg "
1640743,"Beaufort "
1640745,"Dorchester "
1640750,"Kennebec "
1640752,NA
1640761,"Yell "
1640763,"Garland "
1640764,"Pulaski "
1640766,"Gwinnett "
1640771,"Forsyth "
1640772,"El Paso "
1640774,"El Paso "
1640776,"Kennebec "
1640783,"Allegheny "
1640786,"Putnam "
1640792,"Carter "
1640793,"Comanche "
1640795,"Garfield "
1640798,"San Diego "
1640804,"Stark "
1640807,"Jackson "
1640808,"Wayne "
1640809,"Los Angeles "
1640810,"Wayne "
1640812,"Sedgwick "
1640813,"Valencia "
1640814,"Bernalillo "
1640815,"Bernalillo "
1640816,"Orange "
1640817,NA
1640818,NA
1640820,"Bergen "
1640822,"Hudson "
1640824,NA
1640825,"Orange "
1640832,"Buchanan "
1640833,"Dallas "
1640835,"Harris "
1640836,"Douglas "
1640840,"Minnehaha "
1640843,"Grand Forks "
1640845,"Rio Blanco "
1640847,"Pennington "
1640852,"Kings "
1640856,"Miami-Dade "
1640859,"Rio Arriba "
1640866,"Montgomery "
1640873,"Windham "
1640874,"San Francisco "
1640876,"Cook "
1640878,"Harris "
1640879,"Douglas "
1640880,"Douglas "
1640881,"Winnebago "
1640889,"Dupage "
1640890,"Gage "
1640892,"Shasta "
1640896,"Shasta "
1640897,"Wood "
1640898,"Chesterfield "
1640902,"McLeod "
1640912,"Ward "
1640913,"Montgomery "
1640914,"Gray "
1640916,"Tompkins "
1640919,"Grand Traverse "
1640927,"Pike "
1640929,"Bucks "
1640932,"Bucks "
1640935,"New Castle "
1640936,"Erie "
1640937,"Durham "
1640938,"New Castle "
1640940,"Delaware "
