State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,Sutter County,452,0,0,12,Sacramento,General Merchandise Stores 
CA,California,Tehama County,452,0,0,7,Sacramento,General Merchandise Stores 
CA,California,Trinity County,452,0,0,2,Sacramento,General Merchandise Stores 
CA,California,Tulare County,452,3855,433,60,Sacramento,General Merchandise Stores 
CA,California,Tuolumne County,452,395,464,9,Sacramento,General Merchandise Stores 
CA,California,Ventura County,452,5367,407,85,Los Angeles,General Merchandise Stores 
CA,California,Yolo County,452,1601,434,20,Sacramento,General Merchandise Stores 
CA,California,Yuba County,452,0,0,6,Sacramento,General Merchandise Stores 
CA,California,Alameda County,453,3593,413,435,San Francisco,Miscellaneous Store Retailers 
CA,California,Amador County,453,85,355,16,Sacramento,Miscellaneous Store Retailers 
CA,California,Butte County,453,381,324,82,Sacramento,Miscellaneous Store Retailers 
CA,California,Calaveras County,453,36,293,14,Sacramento,Miscellaneous Store Retailers 
CA,California,Colusa County,453,0,0,4,Sacramento,Miscellaneous Store Retailers 
CA,California,Contra Costa County,453,1965,401,230,San Francisco,Miscellaneous Store Retailers 
CA,California,Del Norte County,453,52,352,6,San Francisco,Miscellaneous Store Retailers 
CA,California,El Dorado County,453,342,413,58,Sacramento,Miscellaneous Store Retailers 
CA,California,Fresno County,453,1632,350,212,Sacramento,Miscellaneous Store Retailers 
CA,California,Glenn County,453,29,0,6,Sacramento,Miscellaneous Store Retailers 
CA,California,Humboldt County,453,434,296,82,San Francisco,Miscellaneous Store Retailers 
CA,California,Imperial County,453,206,324,27,San Diego,Miscellaneous Store Retailers 
CA,California,Inyo County,453,27,291,7,Sacramento,Miscellaneous Store Retailers 
CA,California,Kern County,453,1226,314,151,Sacramento,Miscellaneous Store Retailers 
CA,California,Kings County,453,171,320,23,Sacramento,Miscellaneous Store Retailers 
CA,California,Lake County,453,91,379,18,Sacramento,Miscellaneous Store Retailers 
CA,California,Lassen County,453,30,326,4,Sacramento,Miscellaneous Store Retailers 
CA,California,Los Angeles County,453,20375,432,2779,Los Angeles,Miscellaneous Store Retailers 
CA,California,Madera County,453,166,331,27,Sacramento,Miscellaneous Store Retailers 
CA,California,Marin County,453,748,466,147,San Francisco,Miscellaneous Store Retailers 
CA,California,Mariposa County,453,0,0,12,Sacramento,Miscellaneous Store Retailers 
CA,California,Mendocino County,453,312,299,60,San Francisco,Miscellaneous Store Retailers 
CA,California,Merced County,453,298,301,39,Sacramento,Miscellaneous Store Retailers 
CA,California,Modoc County,453,5,92,3,Sacramento,Miscellaneous Store Retailers 
CA,California,Mono County,453,0,0,9,Sacramento,Miscellaneous Store Retailers 
CA,California,Monterey County,453,1042,480,168,San Francisco,Miscellaneous Store Retailers 
CA,California,Napa County,453,290,382,64,San Francisco,Miscellaneous Store Retailers 
CA,California,Nevada County,453,265,417,53,Sacramento,Miscellaneous Store Retailers 
CA,California,Orange County,453,7797,429,1011,San Diego,Miscellaneous Store Retailers 
CA,California,Placer County,453,988,319,129,Sacramento,Miscellaneous Store Retailers 
CA,California,Plumas County,453,0,0,9,Sacramento,Miscellaneous Store Retailers 
CA,California,Riverside County,453,3449,377,538,West Covina,Miscellaneous Store Retailers 
CA,California,Sacramento County,453,3525,329,384,Sacramento,Miscellaneous Store Retailers 
CA,California,San Benito County,453,84,313,10,San Francisco,Miscellaneous Store Retailers 
CA,California,San Bernardino County,453,3112,349,399,West Covina,Miscellaneous Store Retailers 
CA,California,San Diego County,453,8286,390,1014,San Diego,Miscellaneous Store Retailers 
CA,California,San Francisco County,453,3636,608,549,San Francisco,Miscellaneous Store Retailers 
CA,California,San Joaquin County,453,1068,350,134,Sacramento,Miscellaneous Store Retailers 
CA,California,San Luis Obispo County,453,882,338,156,Los Angeles,Miscellaneous Store Retailers 
CA,California,San Mateo County,453,1959,467,215,San Francisco,Miscellaneous Store Retailers 
CA,California,Santa Barbara County,453,1267,426,191,Los Angeles,Miscellaneous Store Retailers 
CA,California,Santa Clara County,453,3843,392,422,San Francisco,Miscellaneous Store Retailers 
CA,California,Santa Cruz County,453,671,393,92,San Francisco,Miscellaneous Store Retailers 
CA,California,Shasta County,453,394,404,59,Sacramento,Miscellaneous Store Retailers 
CA,California,Siskiyou County,453,0,0,19,Sacramento,Miscellaneous Store Retailers 
CA,California,Solano County,453,863,329,115,Sacramento,Miscellaneous Store Retailers 
CA,California,Sonoma County,453,1381,418,226,San Francisco,Miscellaneous Store Retailers 
CA,California,Stanislaus County,453,1115,349,140,Sacramento,Miscellaneous Store Retailers 
CA,California,Sutter County,453,267,274,32,Sacramento,Miscellaneous Store Retailers 
CA,California,Tehama County,453,74,322,11,Sacramento,Miscellaneous Store Retailers 
CA,California,Trinity County,453,0,0,2,Sacramento,Miscellaneous Store Retailers 
CA,California,Tulare County,453,557,312,72,Sacramento,Miscellaneous Store Retailers 
CA,California,Tuolumne County,453,142,338,27,Sacramento,Miscellaneous Store Retailers 
CA,California,Ventura County,453,1983,341,256,Los Angeles,Miscellaneous Store Retailers 
CA,California,Yolo County,453,333,359,48,Sacramento,Miscellaneous Store Retailers 
CA,California,Yuba County,453,0,0,10,Sacramento,Miscellaneous Store Retailers 
CA,California,Alameda County,454,3181,1020,310,San Francisco,Nonstore Retailers 
CA,California,Amador County,454,0,0,6,Sacramento,Nonstore Retailers 
CA,California,Butte County,454,520,695,47,Sacramento,Nonstore Retailers 
CA,California,Calaveras County,454,57,740,10,Sacramento,Nonstore Retailers 
CA,California,Contra Costa County,454,628,831,115,San Francisco,Nonstore Retailers 
CA,California,Del Norte County,454,0,0,4,San Francisco,Nonstore Retailers 
CA,California,El Dorado County,454,241,686,51,Sacramento,Nonstore Retailers 
CA,California,Fresno County,454,610,759,95,Sacramento,Nonstore Retailers 
CA,California,Glenn County,454,0,0,1,Sacramento,Nonstore Retailers 
CA,California,Humboldt County,454,131,730,23,San Francisco,Nonstore Retailers 
CA,California,Imperial County,454,52,703,10,San Diego,Nonstore Retailers 
CA,California,Inyo County,454,0,0,5,Sacramento,Nonstore Retailers 
CA,California,Kern County,454,441,692,72,Sacramento,Nonstore Retailers 
CA,California,Kings County,454,31,452,8,Sacramento,Nonstore Retailers 
CA,California,Lake County,454,74,632,16,Sacramento,Nonstore Retailers 
CA,California,Lassen County,454,0,0,4,Sacramento,Nonstore Retailers 
CA,California,Los Angeles County,454,23522,980,2661,Los Angeles,Nonstore Retailers 
CA,California,Madera County,454,56,826,12,Sacramento,Nonstore Retailers 
CA,California,Marin County,454,517,1272,93,San Francisco,Nonstore Retailers 
CA,California,Mariposa County,454,0,0,6,Sacramento,Nonstore Retailers 
CA,California,Mendocino County,454,125,640,25,San Francisco,Nonstore Retailers 
CA,California,Merced County,454,64,599,15,Sacramento,Nonstore Retailers 
CA,California,Modoc County,454,0,0,1,Sacramento,Nonstore Retailers 
CA,California,Mono County,454,0,0,3,Sacramento,Nonstore Retailers 
CA,California,Monterey County,454,277,1056,53,San Francisco,Nonstore Retailers 
CA,California,Napa County,454,478,729,39,San Francisco,Nonstore Retailers 
CA,California,Nevada County,454,247,754,39,Sacramento,Nonstore Retailers 
CA,California,Orange County,454,6838,951,957,San Diego,Nonstore Retailers 
CA,California,Placer County,454,347,818,86,Sacramento,Nonstore Retailers 
CA,California,Plumas County,454,0,0,8,Sacramento,Nonstore Retailers 
CA,California,Riverside County,454,3440,910,328,West Covina,Nonstore Retailers 
CA,California,Sacramento County,454,1021,728,186,Sacramento,Nonstore Retailers 
CA,California,San Benito County,454,0,0,6,San Francisco,Nonstore Retailers 
CA,California,San Bernardino County,454,3828,688,305,West Covina,Nonstore Retailers 
CA,California,San Diego County,454,5805,791,850,San Diego,Nonstore Retailers 
CA,California,San Francisco County,454,5318,1435,355,San Francisco,Nonstore Retailers 
CA,California,San Joaquin County,454,825,782,57,Sacramento,Nonstore Retailers 
CA,California,San Luis Obispo County,454,1250,621,74,Los Angeles,Nonstore Retailers 
CA,California,San Mateo County,454,1570,1404,179,San Francisco,Nonstore Retailers 
CA,California,Santa Barbara County,454,476,743,80,Los Angeles,Nonstore Retailers 
CA,California,Santa Clara County,454,5293,2393,406,San Francisco,Nonstore Retailers 
CA,California,Santa Cruz County,454,440,642,70,San Francisco,Nonstore Retailers 
CA,California,Shasta County,454,250,630,48,Sacramento,Nonstore Retailers 
CA,California,Siskiyou County,454,0,0,16,Sacramento,Nonstore Retailers 
CA,California,Solano County,454,0,0,44,Sacramento,Nonstore Retailers 
CA,California,Sonoma County,454,891,803,128,San Francisco,Nonstore Retailers 
CA,California,Stanislaus County,454,588,616,52,Sacramento,Nonstore Retailers 
CA,California,Sutter County,454,0,0,10,Sacramento,Nonstore Retailers 
CA,California,Tehama County,454,29,491,11,Sacramento,Nonstore Retailers 
CA,California,Trinity County,454,0,0,6,Sacramento,Nonstore Retailers 
CA,California,Tulare County,454,237,669,30,Sacramento,Nonstore Retailers 
CA,California,Tuolumne County,454,100,793,13,Sacramento,Nonstore Retailers 
CA,California,Ventura County,454,1389,823,188,Los Angeles,Nonstore Retailers 
CA,California,Yolo County,454,126,844,33,Sacramento,Nonstore Retailers 
CA,California,Yuba County,454,23,856,5,Sacramento,Nonstore Retailers 
CA,California,Alameda County,481,0,0,17,San Francisco,Air Transportation
CA,California,Amador County,481,0,0,1,Sacramento,Air Transportation
CA,California,Butte County,481,0,0,2,Sacramento,Air Transportation
CA,California,Calaveras County,481,0,0,1,Sacramento,Air Transportation
CA,California,Contra Costa County,481,0,0,4,San Francisco,Air Transportation
CA,California,Del Norte County,481,0,0,1,San Francisco,Air Transportation
CA,California,Fresno County,481,0,0,13,Sacramento,Air Transportation
CA,California,Humboldt County,481,0,0,1,San Francisco,Air Transportation
CA,California,Imperial County,481,0,0,1,San Diego,Air Transportation
CA,California,Kern County,481,0,0,7,Sacramento,Air Transportation
CA,California,Los Angeles County,481,19849,1402,193,Los Angeles,Air Transportation
CA,California,Marin County,481,0,0,2,San Francisco,Air Transportation
CA,California,Merced County,481,0,0,1,Sacramento,Air Transportation
CA,California,Mono County,481,0,0,2,Sacramento,Air Transportation
CA,California,Monterey County,481,86,716,8,San Francisco,Air Transportation
CA,California,Napa County,481,0,0,2,San Francisco,Air Transportation
CA,California,Nevada County,481,0,0,2,Sacramento,Air Transportation
CA,California,Orange County,481,875,1081,34,San Diego,Air Transportation
CA,California,Placer County,481,42,1049,5,Sacramento,Air Transportation
CA,California,Riverside County,481,387,993,7,West Covina,Air Transportation
CA,California,Sacramento County,481,0,0,27,Sacramento,Air Transportation
CA,California,San Bernardino County,481,363,928,17,West Covina,Air Transportation
CA,California,San Diego County,481,1690,847,49,San Diego,Air Transportation
CA,California,San Francisco County,481,121,1344,10,San Francisco,Air Transportation
CA,California,San Joaquin County,481,21,374,4,Sacramento,Air Transportation
CA,California,San Luis Obispo County,481,212,870,9,Los Angeles,Air Transportation
CA,California,San Mateo County,481,16375,1401,50,San Francisco,Air Transportation
CA,California,Santa Barbara County,481,239,778,19,Los Angeles,Air Transportation
CA,California,Santa Clara County,481,688,1032,18,San Francisco,Air Transportation
CA,California,Santa Cruz County,481,0,0,3,San Francisco,Air Transportation
CA,California,Shasta County,481,0,0,3,Sacramento,Air Transportation
CA,California,Siskiyou County,481,0,0,1,Sacramento,Air Transportation
CA,California,Solano County,481,0,0,1,Sacramento,Air Transportation
CA,California,Sonoma County,481,0,0,3,San Francisco,Air Transportation
CA,California,Stanislaus County,481,0,0,4,Sacramento,Air Transportation
CA,California,Sutter County,481,0,0,2,Sacramento,Air Transportation
CA,California,Tehama County,481,0,0,1,Sacramento,Air Transportation
CA,California,Tulare County,481,0,0,4,Sacramento,Air Transportation
CA,California,Tuolumne County,481,0,0,2,Sacramento,Air Transportation
CA,California,Ventura County,481,147,1251,8,Los Angeles,Air Transportation
CA,California,Yolo County,481,0,0,1,Sacramento,Air Transportation
CA,California,Alameda County,483,2128,1535,13,San Francisco,Water Transportation
CA,California,Contra Costa County,483,0,0,5,San Francisco,Water Transportation
CA,California,Fresno County,483,0,0,1,Sacramento,Water Transportation
CA,California,Kern County,483,0,0,1,Sacramento,Water Transportation
CA,California,Los Angeles County,483,0,0,51,Los Angeles,Water Transportation
CA,California,Marin County,483,0,0,2,San Francisco,Water Transportation
CA,California,Mono County,483,0,0,1,Sacramento,Water Transportation
CA,California,Monterey County,483,0,0,1,San Francisco,Water Transportation
CA,California,Orange County,483,233,1679,11,San Diego,Water Transportation
CA,California,Placer County,483,0,0,1,Sacramento,Water Transportation
CA,California,San Bernardino County,483,0,0,2,West Covina,Water Transportation
CA,California,San Diego County,483,0,0,6,San Diego,Water Transportation
CA,California,San Francisco County,483,0,0,5,San Francisco,Water Transportation
CA,California,San Luis Obispo County,483,0,0,1,Los Angeles,Water Transportation
CA,California,San Mateo County,483,0,0,2,San Francisco,Water Transportation
CA,California,Santa Barbara County,483,0,0,2,Los Angeles,Water Transportation
CA,California,Santa Clara County,483,0,0,2,San Francisco,Water Transportation
CA,California,Santa Cruz County,483,0,0,1,San Francisco,Water Transportation
CA,California,Siskiyou County,483,0,0,1,Sacramento,Water Transportation
CA,California,Solano County,483,0,0,1,Sacramento,Water Transportation
CA,California,Sonoma County,483,0,0,1,San Francisco,Water Transportation
CA,California,Alameda County,484,5244,861,430,San Francisco,Truck Transportation
CA,California,Amador County,484,21,575,12,Sacramento,Truck Transportation
CA,California,Butte County,484,287,791,55,Sacramento,Truck Transportation
CA,California,Calaveras County,484,20,512,8,Sacramento,Truck Transportation
CA,California,Colusa County,484,0,0,18,Sacramento,Truck Transportation
CA,California,Contra Costa County,484,1486,911,158,San Francisco,Truck Transportation
CA,California,Del Norte County,484,0,0,3,San Francisco,Truck Transportation
CA,California,El Dorado County,484,49,678,20,Sacramento,Truck Transportation
CA,California,Fresno County,484,3774,745,396,Sacramento,Truck Transportation
CA,California,Glenn County,484,164,657,24,Sacramento,Truck Transportation
CA,California,Humboldt County,484,385,771,47,San Francisco,Truck Transportation
CA,California,Imperial County,484,601,692,97,San Diego,Truck Transportation
CA,California,Inyo County,484,0,0,5,Sacramento,Truck Transportation
CA,California,Kern County,484,4095,975,293,Sacramento,Truck Transportation
CA,California,Kings County,484,437,723,59,Sacramento,Truck Transportation
CA,California,Lake County,484,26,536,9,Sacramento,Truck Transportation
CA,California,Lassen County,484,12,288,8,Sacramento,Truck Transportation
CA,California,Los Angeles County,484,27321,803,2706,Los Angeles,Truck Transportation
CA,California,Madera County,484,430,669,53,Sacramento,Truck Transportation
CA,California,Marin County,484,164,491,33,San Francisco,Truck Transportation
CA,California,Mariposa County,484,0,0,3,Sacramento,Truck Transportation
CA,California,Mendocino County,484,216,896,20,San Francisco,Truck Transportation
CA,California,Merced County,484,900,836,94,Sacramento,Truck Transportation
CA,California,Modoc County,484,0,0,5,Sacramento,Truck Transportation
CA,California,Monterey County,484,1032,757,142,San Francisco,Truck Transportation
CA,California,Napa County,484,458,823,28,San Francisco,Truck Transportation
CA,California,Nevada County,484,0,0,17,Sacramento,Truck Transportation
CA,California,Orange County,484,6074,859,469,San Diego,Truck Transportation
CA,California,Placer County,484,350,731,54,Sacramento,Truck Transportation
CA,California,Plumas County,484,3,179,7,Sacramento,Truck Transportation
CA,California,Riverside County,484,4103,782,649,West Covina,Truck Transportation
CA,California,Sacramento County,484,2540,739,333,Sacramento,Truck Transportation
CA,California,San Benito County,484,250,669,27,San Francisco,Truck Transportation
CA,California,San Bernardino County,484,16486,1004,799,West Covina,Truck Transportation
CA,California,San Diego County,484,5035,767,623,San Diego,Truck Transportation
CA,California,San Francisco County,484,824,829,106,San Francisco,Truck Transportation
CA,California,San Joaquin County,484,6641,1061,370,Sacramento,Truck Transportation
CA,California,San Luis Obispo County,484,646,642,48,Los Angeles,Truck Transportation
CA,California,San Mateo County,484,1134,747,138,San Francisco,Truck Transportation
CA,California,Santa Barbara County,484,833,853,92,Los Angeles,Truck Transportation
CA,California,Santa Clara County,484,2809,790,232,San Francisco,Truck Transportation
CA,California,Santa Cruz County,484,140,738,33,San Francisco,Truck Transportation
CA,California,Shasta County,484,548,761,73,Sacramento,Truck Transportation
CA,California,Sierra County,484,0,0,2,Sacramento,Truck Transportation
CA,California,Siskiyou County,484,123,523,20,Sacramento,Truck Transportation
CA,California,Solano County,484,1244,774,93,Sacramento,Truck Transportation
CA,California,Sonoma County,484,1016,853,128,San Francisco,Truck Transportation
CA,California,Stanislaus County,484,1809,814,198,Sacramento,Truck Transportation
CA,California,Sutter County,484,312,622,57,Sacramento,Truck Transportation
CA,California,Tehama County,484,160,689,34,Sacramento,Truck Transportation
CA,California,Trinity County,484,1,0,4,Sacramento,Truck Transportation
CA,California,Tulare County,484,1719,871,182,Sacramento,Truck Transportation
CA,California,Tuolumne County,484,0,0,15,Sacramento,Truck Transportation
CA,California,Ventura County,484,1501,889,179,Los Angeles,Truck Transportation
CA,California,Yolo County,484,1733,814,95,Sacramento,Truck Transportation
CA,California,Yuba County,484,46,548,17,Sacramento,Truck Transportation
CA,California,Alameda County,485,2046,562,86,San Francisco,Transit and Ground Passenger Transportation
CA,California,Amador County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Butte County,485,209,408,9,Sacramento,Transit and Ground Passenger Transportation
CA,California,Calaveras County,485,0,0,2,Sacramento,Transit and Ground Passenger Transportation
CA,California,Contra Costa County,485,1034,551,50,San Francisco,Transit and Ground Passenger Transportation
CA,California,Del Norte County,485,0,0,1,San Francisco,Transit and Ground Passenger Transportation
CA,California,El Dorado County,485,0,0,7,Sacramento,Transit and Ground Passenger Transportation
CA,California,Fresno County,485,866,487,32,Sacramento,Transit and Ground Passenger Transportation
CA,California,Glenn County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Humboldt County,485,0,0,2,San Francisco,Transit and Ground Passenger Transportation
CA,California,Imperial County,485,0,0,11,San Diego,Transit and Ground Passenger Transportation
CA,California,Kern County,485,195,0,16,Sacramento,Transit and Ground Passenger Transportation
CA,California,Kings County,485,119,447,5,Sacramento,Transit and Ground Passenger Transportation
CA,California,Lake County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Lassen County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Los Angeles County,485,15558,542,730,Los Angeles,Transit and Ground Passenger Transportation
CA,California,Madera County,485,0,0,4,Sacramento,Transit and Ground Passenger Transportation
CA,California,Marin County,485,250,524,16,San Francisco,Transit and Ground Passenger Transportation
CA,California,Mariposa County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Mendocino County,485,0,0,1,San Francisco,Transit and Ground Passenger Transportation
CA,California,Merced County,485,300,401,6,Sacramento,Transit and Ground Passenger Transportation
CA,California,Modoc County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Monterey County,485,0,0,10,San Francisco,Transit and Ground Passenger Transportation
CA,California,Napa County,485,346,496,17,San Francisco,Transit and Ground Passenger Transportation
CA,California,Nevada County,485,0,0,5,Sacramento,Transit and Ground Passenger Transportation
CA,California,Orange County,485,3391,538,143,San Diego,Transit and Ground Passenger Transportation
CA,California,Placer County,485,230,483,12,Sacramento,Transit and Ground Passenger Transportation
CA,California,Riverside County,485,1432,329,81,West Covina,Transit and Ground Passenger Transportation
CA,California,Sacramento County,485,1285,558,60,Sacramento,Transit and Ground Passenger Transportation
CA,California,San Benito County,485,0,0,2,San Francisco,Transit and Ground Passenger Transportation
CA,California,San Bernardino County,485,1422,526,75,West Covina,Transit and Ground Passenger Transportation
CA,California,San Diego County,485,3775,603,180,San Diego,Transit and Ground Passenger Transportation
CA,California,San Francisco County,485,1955,717,115,San Francisco,Transit and Ground Passenger Transportation
CA,California,San Joaquin County,485,673,549,19,Sacramento,Transit and Ground Passenger Transportation
CA,California,San Luis Obispo County,485,477,477,14,Los Angeles,Transit and Ground Passenger Transportation
CA,California,San Mateo County,485,2384,603,133,San Francisco,Transit and Ground Passenger Transportation
CA,California,Santa Barbara County,485,978,351,20,Los Angeles,Transit and Ground Passenger Transportation
CA,California,Santa Clara County,485,2308,605,118,San Francisco,Transit and Ground Passenger Transportation
CA,California,Santa Cruz County,485,88,392,9,San Francisco,Transit and Ground Passenger Transportation
CA,California,Shasta County,485,177,306,9,Sacramento,Transit and Ground Passenger Transportation
CA,California,Sierra County,485,0,0,2,Sacramento,Transit and Ground Passenger Transportation
CA,California,Siskiyou County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Solano County,485,365,514,24,Sacramento,Transit and Ground Passenger Transportation
CA,California,Sonoma County,485,856,482,24,San Francisco,Transit and Ground Passenger Transportation
CA,California,Stanislaus County,485,804,766,13,Sacramento,Transit and Ground Passenger Transportation
CA,California,Sutter County,485,0,0,7,Sacramento,Transit and Ground Passenger Transportation
CA,California,Tehama County,485,0,0,2,Sacramento,Transit and Ground Passenger Transportation
CA,California,Tulare County,485,633,472,16,Sacramento,Transit and Ground Passenger Transportation
CA,California,Tuolumne County,485,0,0,1,Sacramento,Transit and Ground Passenger Transportation
CA,California,Ventura County,485,871,457,37,Los Angeles,Transit and Ground Passenger Transportation
CA,California,Yolo County,485,0,0,13,Sacramento,Transit and Ground Passenger Transportation
CA,California,Yuba County,485,0,0,3,Sacramento,Transit and Ground Passenger Transportation
CA,California,Butte County,486,0,0,2,Sacramento,Pipeline Transportation
CA,California,Colusa County,486,0,0,1,Sacramento,Pipeline Transportation
CA,California,Contra Costa County,486,0,0,7,San Francisco,Pipeline Transportation
CA,California,Fresno County,486,0,0,2,Sacramento,Pipeline Transportation
CA,California,Imperial County,486,0,0,1,San Diego,Pipeline Transportation
CA,California,Kern County,486,0,0,14,Sacramento,Pipeline Transportation
CA,California,Kings County,486,0,0,1,Sacramento,Pipeline Transportation
CA,California,Los Angeles County,486,0,0,31,Los Angeles,Pipeline Transportation
CA,California,Orange County,486,0,0,4,San Diego,Pipeline Transportation
CA,California,Placer County,486,0,0,2,Sacramento,Pipeline Transportation
CA,California,Riverside County,486,0,0,1,West Covina,Pipeline Transportation
CA,California,Sacramento County,486,0,0,3,Sacramento,Pipeline Transportation
CA,California,San Bernardino County,486,0,0,8,West Covina,Pipeline Transportation
CA,California,San Diego County,486,0,0,3,San Diego,Pipeline Transportation
CA,California,San Joaquin County,486,0,0,8,Sacramento,Pipeline Transportation
CA,California,San Luis Obispo County,486,0,0,1,Los Angeles,Pipeline Transportation
CA,California,San Mateo County,486,0,0,1,San Francisco,Pipeline Transportation
CA,California,Santa Barbara County,486,0,0,2,Los Angeles,Pipeline Transportation
CA,California,Santa Clara County,486,0,0,1,San Francisco,Pipeline Transportation
CA,California,Solano County,486,44,2423,6,Sacramento,Pipeline Transportation
CA,California,Ventura County,486,0,0,1,Los Angeles,Pipeline Transportation
CA,California,Yolo County,486,0,0,1,Sacramento,Pipeline Transportation
CA,California,Alameda County,487,0,0,5,San Francisco,Scenic and Sightseeing Transportation
CA,California,Colusa County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Contra Costa County,487,0,0,6,San Francisco,Scenic and Sightseeing Transportation
CA,California,El Dorado County,487,0,0,3,Sacramento,Scenic and Sightseeing Transportation
CA,California,Humboldt County,487,0,0,1,San Francisco,Scenic and Sightseeing Transportation
CA,California,Inyo County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Los Angeles County,487,863,419,85,Los Angeles,Scenic and Sightseeing Transportation
CA,California,Madera County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Marin County,487,7,0,7,San Francisco,Scenic and Sightseeing Transportation
CA,California,Mariposa County,487,0,0,3,Sacramento,Scenic and Sightseeing Transportation
CA,California,Mendocino County,487,0,0,4,San Francisco,Scenic and Sightseeing Transportation
CA,California,Monterey County,487,57,457,8,San Francisco,Scenic and Sightseeing Transportation
CA,California,Napa County,487,106,269,6,San Francisco,Scenic and Sightseeing Transportation
CA,California,Orange County,487,696,452,31,San Diego,Scenic and Sightseeing Transportation
CA,California,Placer County,487,0,0,3,Sacramento,Scenic and Sightseeing Transportation
CA,California,Riverside County,487,0,0,6,West Covina,Scenic and Sightseeing Transportation
CA,California,Sacramento County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,San Bernardino County,487,0,0,2,West Covina,Scenic and Sightseeing Transportation
CA,California,San Diego County,487,769,465,56,San Diego,Scenic and Sightseeing Transportation
CA,California,San Francisco County,487,679,607,25,San Francisco,Scenic and Sightseeing Transportation
CA,California,San Joaquin County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,San Luis Obispo County,487,0,0,3,Los Angeles,Scenic and Sightseeing Transportation
CA,California,San Mateo County,487,68,404,14,San Francisco,Scenic and Sightseeing Transportation
CA,California,Santa Barbara County,487,0,0,10,Los Angeles,Scenic and Sightseeing Transportation
CA,California,Santa Clara County,487,0,0,1,San Francisco,Scenic and Sightseeing Transportation
CA,California,Santa Cruz County,487,83,294,4,San Francisco,Scenic and Sightseeing Transportation
CA,California,Solano County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Sonoma County,487,33,392,6,San Francisco,Scenic and Sightseeing Transportation
CA,California,Tulare County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Ventura County,487,129,374,17,Los Angeles,Scenic and Sightseeing Transportation
CA,California,Yolo County,487,0,0,1,Sacramento,Scenic and Sightseeing Transportation
CA,California,Alameda County,488,6684,1341,236,San Francisco,Support Activities for Transportation
CA,California,Alpine County,488,0,0,1,Sacramento,Support Activities for Transportation
CA,California,Amador County,488,0,0,4,Sacramento,Support Activities for Transportation
CA,California,Butte County,488,101,484,19,Sacramento,Support Activities for Transportation
CA,California,Calaveras County,488,0,0,3,Sacramento,Support Activities for Transportation
CA,California,Colusa County,488,0,0,1,Sacramento,Support Activities for Transportation
CA,California,Contra Costa County,488,1312,1097,100,San Francisco,Support Activities for Transportation
CA,California,Del Norte County,488,0,0,2,San Francisco,Support Activities for Transportation
CA,California,El Dorado County,488,44,636,9,Sacramento,Support Activities for Transportation
CA,California,Fresno County,488,1060,715,100,Sacramento,Support Activities for Transportation
CA,California,Glenn County,488,0,0,4,Sacramento,Support Activities for Transportation
CA,California,Humboldt County,488,91,538,12,San Francisco,Support Activities for Transportation
CA,California,Imperial County,488,353,525,46,San Diego,Support Activities for Transportation
CA,California,Inyo County,488,0,0,1,Sacramento,Support Activities for Transportation
CA,California,Kern County,488,808,1037,68,Sacramento,Support Activities for Transportation
CA,California,Kings County,488,0,0,10,Sacramento,Support Activities for Transportation
CA,California,Lake County,488,46,597,8,Sacramento,Support Activities for Transportation
CA,California,Lassen County,488,0,0,2,Sacramento,Support Activities for Transportation
CA,California,Los Angeles County,488,56588,1093,2254,Los Angeles,Support Activities for Transportation
CA,California,Madera County,488,0,0,13,Sacramento,Support Activities for Transportation
CA,California,Marin County,488,278,551,23,San Francisco,Support Activities for Transportation
CA,California,Mariposa County,488,0,0,1,Sacramento,Support Activities for Transportation
CA,California,Mendocino County,488,42,485,14,San Francisco,Support Activities for Transportation
CA,California,Merced County,488,87,464,17,Sacramento,Support Activities for Transportation
CA,California,Mono County,488,0,0,2,Sacramento,Support Activities for Transportation
CA,California,Monterey County,488,300,677,56,San Francisco,Support Activities for Transportation
CA,California,Napa County,488,0,0,16,San Francisco,Support Activities for Transportation
CA,California,Nevada County,488,0,0,13,Sacramento,Support Activities for Transportation
CA,California,Orange County,488,3897,989,345,San Diego,Support Activities for Transportation
CA,California,Placer County,488,377,1241,43,Sacramento,Support Activities for Transportation
CA,California,Plumas County,488,0,0,4,Sacramento,Support Activities for Transportation
CA,California,Riverside County,488,2280,724,228,West Covina,Support Activities for Transportation
