CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Gentry County,50,29,75,7,0,6816,3297,3519,3220,3439,20,18,8,11,15,13,0,0,34,38,3253,3474,36,38,21,25,20,19,1,1,3266,3480,3192,3404,19,16,6,9,15,13,0,0,34,38,3225,3439,35,36,19,23,20,19,1,1,31,39,28,35,1,2,2,2,0,0,0,0,0,0,28,35,1,2,2,2,0,0,0,0
George County,50,28,39,7,0,23271,11766,11505,10509,10411,1094,868,42,62,22,51,0,1,99,112,10591,10507,1147,931,94,112,32,64,3,3,11432,11304,10196,10232,1084,857,38,57,20,51,0,1,94,106,10273,10322,1133,915,89,106,30,64,3,3,334,201,313,179,10,11,4,5,2,0,0,0,5,6,318,185,14,16,5,6,2,0,0,0
Georgetown County,50,45,43,7,0,60727,28923,31804,19288,20503,9025,10747,81,84,131,183,25,6,373,281,19596,20747,9248,10919,247,193,186,220,50,24,27794,31004,18433,19844,8904,10655,62,72,125,171,16,3,254,259,18639,20066,9063,10818,164,172,166,204,36,20,1129,800,855,659,121,92,19,12,6,12,9,3,119,22,957,681,185,101,83,21,20,16,14,4
Gibson County,100,65,104,14,0,83346,40506,42840,35028,36586,4583,5314,120,117,128,195,3,10,644,618,35638,37173,5002,5707,313,307,196,263,21,26,39527,42041,34181,35933,4535,5252,95,91,122,182,3,5,591,578,34741,36482,4926,5628,261,263,187,243,20,19,979,799,847,653,48,62,25,26,6,13,0,5,53,40,897,691,76,79,52,44,9,20,1,7
Gila County,50,4,7,7,0,53139,26328,26811,21167,21406,250,211,4313,4513,151,243,39,23,408,415,21535,21791,340,301,4576,4797,220,306,73,44,21296,21869,16620,16938,194,173,4043,4232,126,222,23,16,290,288,16878,17207,257,243,4223,4423,183,266,52,28,5032,4942,4547,4468,56,38,270,281,25,21,16,7,118,127,4657,4584,83,58,353,374,37,40,21,16
Gilchrist County,50,12,41,7,0,16977,8835,8142,7921,7656,704,267,51,62,45,44,12,5,102,108,8013,7757,751,314,99,113,57,57,20,11,8340,7755,7487,7311,687,262,27,44,42,42,1,0,96,96,7573,7400,731,301,73,91,53,55,9,5,495,387,434,345,17,5,24,18,3,2,11,5,6,12,440,357,20,13,26,22,4,2,11,6
Giles County,100,98,126,14,0,45597,22290,23307,20095,21041,1609,1670,72,69,122,125,13,5,379,397,20449,21412,1824,1898,217,210,163,172,28,23,21859,22900,19725,20728,1596,1648,58,61,119,124,10,3,351,336,20053,21044,1798,1848,189,173,157,160,25,17,431,407,370,313,13,22,14,8,3,1,3,2,28,61,396,368,26,50,28,37,6,12,3,6
Gillespie County,50,48,171,7,0,25509,12399,13110,11976,12707,86,76,157,144,51,57,19,14,110,112,12076,12811,120,125,224,200,69,69,24,20,9533,10457,9292,10219,48,48,40,46,49,54,17,10,87,80,9369,10293,74,80,93,86,65,64,22,14,2866,2653,2684,2488,38,28,117,98,2,3,2,4,23,32,2707,2518,46,45,131,114,4,5,2,6
Gilliam County,50,41,21,7,0,1924,965,959,914,917,2,2,18,10,6,6,5,9,20,15,931,931,7,7,28,17,12,10,7,9,899,898,853,861,2,2,15,10,6,4,5,9,18,12,868,872,6,5,24,16,12,8,7,9,66,61,61,56,0,0,3,0,0,2,0,0,2,3,63,59,1,2,4,1,0,2,0,0
Gilmer County,100,67,144,14,0,37385,19496,17889,17665,17221,1217,170,167,91,105,119,86,73,256,215,17894,17416,1309,248,317,223,146,147,93,78,17336,16388,15901,15917,1046,120,77,50,75,103,14,11,223,187,16099,16086,1128,187,207,163,111,128,20,16,2160,1501,1764,1304,171,50,90,41,30,16,72,62,33,28,1795,1330,181,61,110,60,35,19,73,62
Gilpin County,50,8,47,7,0,5722,3026,2696,2836,2528,39,28,37,32,37,49,11,3,66,56,2898,2580,54,44,73,65,55,59,16,8,2844,2521,2672,2372,36,27,29,26,36,48,10,3,61,45,2729,2416,51,40,61,51,53,57,15,6,182,175,164,156,3,1,8,6,1,1,1,0,5,11,169,164,3,4,12,14,2,2,1,2
Glacier County,50,30,35,7,0,13698,6700,6998,2202,2371,23,6,4240,4379,28,22,4,0,203,220,2399,2589,44,24,4412,4566,46,38,7,8,6529,6787,2145,2289,21,6,4143,4263,28,22,1,0,191,207,2330,2494,40,21,4304,4439,45,38,3,7,171,211,57,82,2,0,97,116,0,0,3,0,12,13,69,95,4,3,108,127,1,0,4,1
Glades County,50,12,43,7,0,13479,7591,5888,5842,4823,1251,606,374,363,49,31,4,4,71,61,5904,4878,1278,642,414,379,60,40,8,11,5977,4657,4408,3796,1197,479,272,305,39,26,4,4,57,47,4457,3837,1218,508,305,317,49,34,7,9,1614,1231,1434,1027,54,127,102,58,10,5,0,0,14,14,1447,1041,60,134,109,62,11,6,1,2
Gladwin County,50,26,51,7,0,25451,12821,12630,12509,12345,69,43,75,72,35,60,2,1,131,109,12632,12450,110,85,155,131,55,72,5,4,12653,12476,12359,12205,69,40,62,66,35,58,1,0,127,107,12479,12308,108,81,140,124,54,70,4,3,168,154,150,140,0,3,13,6,0,2,1,1,4,2,153,142,2,4,15,7,1,2,1,1
Glascock County,50,13,125,7,0,3046,1482,1564,1295,1384,145,157,8,4,10,0,1,0,23,19,1317,1403,156,167,18,12,13,2,1,0,1457,1542,1272,1365,143,154,8,4,10,0,1,0,23,19,1294,1384,154,164,18,12,13,2,1,0,25,22,23,19,2,3,0,0,0,0,0,0,0,0,23,19,2,3,0,0,0,0,0,0
Glasscock County,50,48,173,7,0,1291,692,599,672,572,9,13,6,6,0,1,0,2,5,5,677,577,12,15,7,8,1,2,0,2,456,398,439,378,9,9,5,6,0,1,0,2,3,2,442,380,10,10,6,7,1,1,0,2,236,201,233,194,0,4,1,0,0,0,0,0,2,3,235,197,2,5,1,1,0,1,0,0
Glenn County,50,6,21,7,0,28030,14129,13901,12717,12512,198,126,410,414,407,448,23,26,374,375,13065,12860,296,220,622,624,471,516,51,57,8218,8512,7311,7561,133,72,211,235,332,398,14,14,217,232,7507,7773,195,137,312,351,387,450,36,33,5911,5389,5406,4951,65,54,199,179,75,50,9,12,157,143,5558,5087,101,83,310,273,84,66,15,24
Gloucester County,100,85,88,14,0,328079,159742,168337,135212,141297,16442,18280,438,415,4221,4798,104,90,3325,3457,138131,144285,18413,20395,1256,1290,5209,5800,237,225,150862,159573,128163,134466,15383,17104,286,286,4141,4698,42,49,2847,2970,130655,137016,17009,18874,974,1028,5068,5632,153,163,8880,8764,7049,6831,1059,1176,152,129,80,100,62,41,478,487,7476,7269,1404,1521,282,262,141,168,84,62
Glynn County,50,13,127,7,0,82343,39021,43322,27324,29835,10062,11831,195,215,593,643,94,65,753,733,27992,30476,10503,12274,415,452,780,808,136,103,36054,40782,24883,27797,9772,11581,91,81,555,613,54,39,699,671,25505,28384,10187,11992,285,286,732,768,93,76,2967,2540,2441,2038,290,250,104,134,38,30,40,26,54,62,2487,2092,316,282,130,166,48,40,43,27
Gogebic County,50,26,53,7,0,15678,8503,7175,7478,6773,676,31,220,204,14,35,1,0,114,132,7583,6897,705,77,293,282,34,52,5,5,8399,7087,7388,6700,674,31,210,192,14,35,1,0,112,129,7491,6822,703,74,281,268,34,52,5,5,104,88,90,73,2,0,10,12,0,0,0,0,2,3,92,75,2,3,12,14,0,0,0,0
Golden Valley County,100,68,70,14,0,2680,1356,1324,1307,1268,10,10,14,18,5,4,0,4,20,20,1326,1287,16,14,24,34,9,6,1,4,1308,1286,1262,1238,9,7,13,15,5,4,0,4,19,18,1280,1255,15,10,22,29,9,6,1,4,48,38,45,30,1,3,1,3,0,0,0,0,1,2,46,32,1,4,2,5,0,0,0,0
Goliad County,50,48,175,7,0,7507,3738,3769,3435,3498,205,186,35,36,16,15,1,1,46,33,3475,3530,225,201,59,47,23,23,3,1,2401,2434,2167,2232,172,150,16,15,13,11,0,0,33,26,2195,2257,185,162,33,23,20,18,1,0,1337,1335,1268,1266,33,36,19,21,3,4,1,1,13,7,1280,1273,40,39,26,24,3,5,2,1
Gonzales County,50,48,177,7,0,20413,10341,10072,9217,8967,782,749,177,173,51,55,14,6,100,122,9313,9080,827,824,223,213,64,70,18,8,5107,5222,4308,4466,670,602,22,28,37,47,4,4,66,75,4371,4536,700,650,53,49,46,57,5,5,5234,4850,4909,4501,112,147,155,145,14,8,10,2,34,47,4942,4544,127,174,170,164,18,13,13,3
Goochland County,50,51,75,7,0,21917,10810,11107,8519,8860,1974,1898,31,28,135,153,7,3,144,165,8642,9001,2048,1995,85,81,177,194,17,13,10573,10822,8319,8631,1955,1873,25,21,131,150,7,3,136,144,8434,8755,2026,1957,75,64,172,186,16,12,237,285,200,229,19,25,6,7,4,3,0,0,8,21,208,246,22,38,10,17,5,8,1,1
Goodhue County,50,27,49,7,0,46375,23102,23273,21934,22247,318,203,358,290,140,173,21,14,331,346,22235,22566,466,360,491,417,229,266,33,27,22286,22612,21269,21686,297,188,266,245,136,165,14,11,304,317,21544,21978,437,328,380,361,222,254,26,21,816,661,665,561,21,15,92,45,4,8,7,3,27,29,691,588,29,32,111,56,7,12,7,6
Gooding County,50,16,47,7,0,15115,7755,7360,7361,6971,36,37,146,125,65,64,14,22,133,141,7488,7107,58,67,226,210,93,90,27,32,5320,5413,5123,5183,14,10,52,58,41,47,2,11,88,104,5208,5284,28,32,103,117,60,69,12,19,2435,1947,2238,1788,22,27,94,67,24,17,12,11,45,37,2280,1823,30,35,123,93,33,21,15,13
Gordon County,50,13,129,7,0,55917,27735,28182,25514,25962,1275,1202,164,179,290,330,115,98,377,411,25864,26337,1481,1456,292,310,354,392,131,110,23141,24276,21339,22446,1134,1076,63,71,264,305,29,21,312,357,21631,22776,1312,1301,159,177,317,358,39,32,4594,3906,4175,3516,141,126,101,108,26,25,86,77,65,54,4233,3561,169,155,133,133,37,34,92,78
Goshen County,50,56,15,7,0,13509,7051,6458,6752,6209,105,49,86,59,30,53,5,13,73,75,6819,6281,124,72,122,106,50,63,11,14,6261,5831,6014,5636,96,39,61,34,27,45,4,11,59,66,6067,5699,111,60,90,74,45,55,9,12,790,627,738,573,9,10,25,25,3,8,1,2,14,9,752,582,13,12,32,32,5,8,2,2
Gosper County,50,31,73,7,0,1961,1011,950,986,915,4,10,4,5,5,3,0,0,12,17,998,931,10,15,9,14,6,7,0,1,962,913,940,880,4,9,3,4,3,3,0,0,12,17,952,896,10,14,8,13,4,7,0,1,49,37,46,35,0,1,1,1,2,0,0,0,0,0,46,35,0,1,1,1,2,0,0,0
Gove County,50,20,63,7,0,2706,1378,1328,1348,1304,12,4,1,2,5,5,1,0,11,13,1359,1317,17,9,8,6,5,9,1,0,1340,1293,1317,1270,7,3,1,2,5,5,1,0,9,13,1326,1283,11,8,7,6,5,9,1,0,38,35,31,34,5,1,0,0,0,0,0,0,2,0,33,34,6,1,1,0,0,0,0,0
Grady County,100,53,182,14,0,79223,39130,40093,31605,31986,4161,4620,1751,1842,181,227,36,50,1396,1368,32929,33288,4469,4931,2835,2907,282,308,75,80,36082,37490,29204,29909,4014,4497,1485,1612,146,207,15,28,1218,1237,30361,31090,4278,4772,2431,2582,235,279,48,54,3048,2603,2401,2077,147,123,266,230,35,20,21,22,178,131,2568,2198,191,159,404,325,47,29,27,26
Grafton County,50,33,9,7,0,89575,44183,45392,41287,42224,467,511,189,178,1425,1658,15,10,800,811,42050,43004,681,727,513,506,1724,1947,46,38,43213,44374,40460,41349,426,462,155,163,1416,1638,11,9,745,753,41172,42074,615,642,455,473,1701,1916,40,35,970,1018,827,875,41,49,34,15,9,20,4,1,55,58,878,930,66,85,58,33,23,31,6,3
Graham County,150,61,149,21,0,49164,25845,23319,21480,19391,682,273,2964,3036,172,141,46,41,501,437,21913,19786,843,425,3230,3269,280,215,104,75,18714,17865,14891,14419,615,213,2659,2759,147,124,30,20,372,330,15204,14716,746,340,2844,2924,229,184,72,43,7131,5454,6589,4972,67,60,305,277,25,17,16,21,129,107,6709,5070,97,85,386,345,51,31,32,32
Grainger County,50,47,57,7,0,22815,11447,11368,11174,11114,89,83,38,28,11,26,4,6,131,111,11298,11223,148,131,108,85,25,35,6,9,11085,11109,10851,10886,78,66,25,23,9,22,0,3,122,109,10966,10993,132,112,91,79,23,31,2,6,362,259,323,228,11,17,13,5,2,4,4,3,9,2,332,230,16,19,17,6,2,4,4,3
Grand County,100,57,68,14,0,23928,12407,11521,11657,10857,98,44,289,236,120,121,10,14,233,249,11868,11086,161,116,414,374,175,175,33,32,11360,10456,10777,9922,74,40,209,183,113,118,7,12,180,181,10940,10086,128,96,298,275,157,164,26,27,1047,1065,880,935,24,4,80,53,7,3,3,2,53,68,928,1000,33,20,116,99,18,11,7,5
Grand Forks County,50,38,35,7,0,70262,36173,34089,31952,30380,1387,990,952,1049,917,785,36,25,929,860,32811,31179,1695,1263,1371,1487,1221,1025,95,82,34793,32715,30812,29308,1320,934,885,927,903,772,34,23,839,751,31595,30012,1592,1160,1245,1304,1188,988,84,68,1380,1374,1140,1072,67,56,67,122,14,13,2,2,90,109,1216,1167,103,103,126,183,33,37,11,14
Grand Isle County,50,50,13,7,0,6974,3481,3493,3306,3309,25,21,46,41,7,18,1,7,96,97,3398,3405,46,44,118,104,15,27,6,12,3404,3446,3244,3270,23,18,41,39,7,18,1,7,88,94,3328,3364,39,39,109,100,15,27,6,12,77,47,62,39,2,3,5,2,0,0,0,0,8,3,70,41,7,5,9,4,0,0,0,0
Grand Traverse County,50,26,55,7,0,90796,44880,45916,42269,43936,976,247,558,567,290,354,20,26,767,786,42983,44682,1232,541,929,955,464,508,50,44,43579,44797,41171,42982,948,229,480,512,280,343,12,16,688,715,41811,43658,1182,495,797,859,446,491,41,32,1301,1119,1098,954,28,18,78,55,10,11,8,10,79,71,1172,1024,50,46,132,96,18,17,9,12
Granite County,50,30,39,7,0,3215,1635,1580,1586,1518,2,12,12,11,4,5,0,1,31,33,1615,1549,7,17,36,34,9,11,2,2,1599,1548,1555,1488,2,12,12,11,3,5,0,1,27,31,1581,1517,6,17,33,32,7,11,2,2,36,32,31,30,0,0,0,0,1,0,0,0,4,2,34,32,1,0,3,2,2,0,0,0
Grant County,700,484,652,98,0,332621,166247,166374,155156,155984,4813,3949,1865,1857,1203,1411,152,136,3058,3037,158028,158829,6066,5169,3236,3250,1764,1981,312,271,135093,136789,126530,128648,4072,3413,915,959,1060,1270,87,86,2429,2413,128814,130920,5145,4446,1880,1967,1539,1745,215,177,31154,29585,28626,27336,741,536,950,898,143,141,65,50,629,624,29214,27909,921,723,1356,1283,225,236,97,94
Grant Parish,50,22,43,7,0,22382,12551,9831,9629,8454,2504,1045,133,100,66,42,8,2,211,188,9815,8626,2616,1136,223,191,92,61,19,8,11689,9649,8865,8306,2451,1038,117,90,64,40,7,2,185,173,9028,8464,2544,1121,199,172,88,59,18,8,862,182,764,148,53,7,16,10,2,2,1,0,26,15,787,162,72,15,24,19,4,2,1,0
Granville County,50,37,77,7,0,58357,29750,28607,19245,18548,9555,9155,247,197,178,215,29,20,496,472,19665,18953,9845,9438,443,376,265,297,56,46,27325,26605,17269,16921,9341,9000,136,72,159,199,13,15,407,398,17612,17261,9589,9244,290,218,230,270,34,36,2425,2002,1976,1627,214,155,111,125,19,16,16,5,89,74,2053,1692,256,194,153,158,35,27,22,10
Gratiot County,50,26,57,7,0,41633,22161,19472,19430,18860,2252,91,155,116,84,136,8,4,232,265,19649,19110,2340,195,269,252,125,177,19,10,20892,18399,18258,17896,2235,67,127,87,78,131,7,1,187,217,18436,18099,2305,154,212,193,114,167,18,7,1269,1073,1172,964,17,24,28,29,6,5,1,3,45,48,1213,1011,35,41,57,59,11,10,1,3
Graves County,50,21,83,7,0,37654,18433,19221,17026,17831,902,867,80,68,85,95,16,22,324,338,17338,18158,1108,1087,176,164,116,126,27,28,17222,18164,15927,16871,870,841,40,38,71,82,6,8,308,324,16223,17184,1070,1052,125,129,102,112,17,14,1211,1057,1099,960,32,26,40,30,14,13,10,14,16,14,1115,974,38,35,51,35,14,14,10,14
Gray County,100,68,248,14,0,29514,15541,13973,13991,13080,990,382,183,170,82,87,2,3,293,251,14267,13318,1106,487,327,299,127,115,15,9,11559,10699,10259,10030,913,307,98,91,70,72,1,1,218,198,10462,10215,1006,391,197,191,108,94,11,7,3982,3274,3732,3050,77,75,85,79,12,15,1,2,75,53,3805,3103,100,96,130,108,19,21,4,2
Grays Harbor County,50,53,27,7,0,70836,36438,34398,31692,30450,737,243,2088,1790,475,571,152,82,1294,1262,32882,31622,977,472,2849,2564,814,868,253,178,32662,31192,28659,27878,678,201,1633,1415,428,532,133,77,1131,1089,29704,28893,885,398,2282,2074,738,803,220,153,3776,3206,3033,2572,59,42,455,375,47,39,19,5,163,173,3178,2729,92,74,567,490,76,65,33,25
Grayson County,150,120,343,21,0,165562,81664,83898,73359,75852,4624,4213,1114,1232,749,800,45,49,1773,1752,75029,77507,5374,4974,1905,2026,1066,1086,111,108,73146,76016,65576,68674,4411,4023,861,962,717,763,26,32,1555,1562,67039,70149,5088,4707,1524,1648,1007,1031,83,82,8518,7882,7783,7178,213,190,253,270,32,37,19,17,218,190,7990,7358,286,267,381,378,59,55,28,26
Greeley County,100,51,148,14,0,3786,1886,1900,1849,1856,9,15,10,6,1,7,0,0,17,16,1865,1872,16,17,20,17,2,10,1,0,1738,1765,1707,1729,8,12,8,3,1,7,0,0,14,14,1721,1743,14,13,15,13,2,10,1,0,148,135,142,127,1,3,2,3,0,0,0,0,3,2,144,129,2,4,5,4,0,0,0,0
Green County,100,76,132,14,0,48120,23824,24296,23135,23549,272,213,77,74,98,162,9,7,233,291,23355,23822,383,358,169,177,146,223,17,17,23174,23685,22537,23001,264,206,53,49,97,159,7,5,216,265,22740,23251,370,336,133,141,145,216,15,15,650,611,598,548,8,7,24,25,1,3,2,2,17,26,615,571,13,22,36,36,1,7,2,2
Green Lake County,50,55,47,7,0,18836,9482,9354,9213,9111,71,47,51,52,62,62,4,1,81,81,9290,9186,99,81,97,89,73,77,7,6,9045,8913,8819,8704,62,43,35,29,61,62,4,1,64,74,8879,8772,87,74,70,61,70,77,6,6,437,441,394,407,9,4,16,23,1,0,0,0,17,7,411,414,12,7,27,28,3,0,1,0
Greenbrier County,50,54,25,7,0,35460,17300,18160,16287,17198,558,492,75,60,67,110,4,6,309,294,16585,17480,737,660,182,169,102,139,10,12,17054,17921,16103,16987,546,486,44,51,67,106,4,6,290,285,16384,17260,714,648,142,157,101,135,10,12,246,239,184,211,12,6,31,9,0,4,0,0,19,9,201,220,23,12,40,12,1,4,0,0
Greene County,700,382,930,98,0,783258,389319,393939,343090,352819,29889,23798,2077,2034,5700,6801,377,274,8186,8213,350799,360569,33829,27865,5097,5113,7552,8545,705,594,374954,381519,331175,342432,29035,23179,1540,1515,5507,6659,273,207,7424,7527,338188,349554,32629,26916,4175,4250,7232,8294,564,485,14365,12420,11915,10387,854,619,537,519,193,142,104,67,762,686,12611,11015,1200,949,922,863,320,251,141,109
Greenlee County,50,4,11,7,0,9323,4881,4442,4467,4077,98,65,146,163,40,37,10,5,120,95,4579,4168,138,104,219,214,51,45,16,7,2659,2326,2386,2085,81,46,83,110,32,27,8,5,69,53,2451,2135,105,71,122,137,37,31,14,6,2222,2116,2081,1992,17,19,63,53,8,10,2,0,51,42,2128,2033,33,33,97,77,14,14,2,1
Greensville County,50,51,81,7,0,11539,7060,4479,2710,1771,4232,2605,15,18,37,39,1,0,65,46,2767,1813,4265,2634,37,28,51,49,8,2,6902,4411,2597,1732,4198,2583,14,16,37,39,1,0,55,41,2645,1769,4227,2608,30,24,49,49,8,2,158,68,113,39,34,22,1,2,0,0,0,0,10,5,122,44,38,26,7,4,2,0,0,0
Greenup County,50,21,89,7,0,36299,17610,18689,17058,18191,195,154,51,55,97,98,4,1,205,190,17257,18372,283,237,143,153,124,115,12,6,17396,18516,16880,18041,180,144,45,49,91,97,0,1,200,184,17074,18217,266,226,134,143,118,112,7,6,214,173,178,150,15,10,6,6,6,1,4,0,5,6,183,155,17,11,9,10,6,3,5,0
Greenville County,50,45,45,7,0,482577,234496,248081,181913,189628,42112,46961,1293,1226,4919,5729,200,135,4059,4402,185630,193597,44513,49570,2331,2429,6038,6913,379,298,212506,228158,162626,172225,40898,45769,475,573,4785,5600,117,93,3605,3898,165934,175746,43035,48082,1342,1592,5794,6656,274,230,21990,19923,19287,17403,1214,1192,818,653,134,129,83,42,454,504,19696,17851,1478,1488,989,837,244,257,105,68
Greenwood County,100,65,120,14,0,75855,35682,40173,24608,26620,9979,12338,219,218,357,449,34,29,485,519,25039,27093,10250,12647,398,407,442,518,59,46,33344,38218,22699,25037,9802,12198,95,121,333,435,9,9,406,418,23060,25420,10039,12446,234,264,402,492,31,24,2338,1955,1909,1583,177,140,124,97,24,14,25,20,79,101,1979,1673,211,201,164,143,40,26,28,22
Greer County,50,40,55,7,0,6149,3540,2609,2871,2351,407,64,138,72,12,3,4,3,108,116,2970,2463,442,101,217,151,19,13,5,6,3166,2298,2561,2106,401,55,109,51,7,2,4,3,84,81,2638,2183,432,80,166,104,13,10,4,5,374,311,310,245,6,9,29,21,5,1,0,0,24,35,332,280,10,21,51,47,6,3,1,1
Gregg County,50,48,183,7,0,123159,60343,62816,45761,46934,11980,13284,611,556,816,788,76,48,1099,1206,46763,48036,12573,13960,972,958,1035,1016,137,112,48543,52313,35022,37377,11592,12906,264,260,768,751,28,22,869,997,35806,38282,12086,13476,519,569,949,954,80,74,11800,10503,10739,9557,388,378,347,296,48,37,48,26,230,209,10957,9754,487,484,453,389,86,62,57,38
Gregory County,50,46,53,7,0,4221,2139,2082,1904,1843,8,8,173,152,3,17,4,8,47,54,1946,1893,20,21,208,192,6,22,7,9,2098,2066,1879,1836,7,8,162,148,3,17,1,7,46,50,1920,1883,19,20,196,185,6,21,4,8,41,16,25,7,1,0,11,4,0,0,3,1,1,4,26,10,1,1,12,7,0,1,3,1
Grenada County,50,28,43,7,0,21656,10258,11398,5868,6271,4236,4931,27,23,42,52,1,1,84,120,5940,6368,4283,5011,62,65,52,73,5,5,10109,11278,5759,6194,4213,4905,17,19,41,51,0,1,79,108,5826,6280,4256,4978,51,57,51,72,4,2,149,120,109,77,23,26,10,4,1,1,1,0,5,12,114,88,27,33,11,8,1,1,1,3
Griggs County,50,38,39,7,0,2312,1180,1132,1161,1113,5,4,7,12,0,2,0,0,7,1,1168,1114,8,4,12,12,2,3,1,0,1169,1123,1155,1104,5,4,6,12,0,2,0,0,3,1,1158,1105,6,4,8,12,0,3,0,0,11,9,6,9,0,0,1,0,0,0,0,0,4,0,10,9,2,0,4,0,2,0,1,0
Grimes County,50,48,185,7,0,27069,14756,12313,11705,10096,2653,1840,145,97,57,48,15,9,181,223,11878,10309,2721,1939,233,206,86,71,24,16,11261,9605,8452,7568,2567,1780,54,45,52,43,5,5,131,164,8577,7724,2615,1854,118,122,72,58,13,11,3495,2708,3253,2528,86,60,91,52,5,5,10,4,50,59,3301,2585,106,85,115,84,14,13,11,5
Grundy County,200,112,278,28,0,86463,42724,43739,41283,42281,542,445,171,164,229,326,12,24,487,499,41750,42750,726,651,350,368,369,445,30,38,40023,41269,38766,40009,497,388,94,107,215,303,8,16,443,446,39193,40429,665,568,248,288,350,415,22,27,2701,2470,2517,2272,45,57,77,57,14,23,4,8,44,53,2557,2321,61,83,102,80,19,30,8,11
Guadalupe County,100,83,206,14,0,151715,75221,76494,65553,66389,5956,5721,787,780,973,1559,141,157,1811,1888,67177,68083,6741,6584,1383,1367,1636,2234,268,296,46292,47366,38412,39122,5387,5054,283,261,836,1417,90,105,1284,1407,39542,40374,5956,5708,643,647,1363,1970,179,209,28929,29128,27141,27267,569,667,504,519,137,142,51,52,527,481,27635,27709,785,876,740,720,273,264,89,87
Guernsey County,50,39,59,7,0,39582,19524,20058,18643,19274,380,257,58,58,43,77,6,7,394,385,19013,19632,605,495,187,185,102,124,24,21,19331,19844,18471,19101,377,249,51,48,43,75,5,4,384,367,18832,19442,597,474,174,169,100,122,23,18,193,214,172,173,3,8,7,10,0,2,1,3,10,18,181,190,8,21,13,16,2,2,1,3
Guilford County,50,37,81,7,0,512959,243643,269316,144917,154541,79534,94653,1826,1928,11782,12029,220,227,5364,5938,149337,159356,83133,98736,3620,4074,13129,13449,436,469,223288,250220,128486,139636,77451,92305,1010,1196,11551,11824,139,133,4651,5126,132314,143769,80595,95845,2499,2987,12764,13097,303,323,20355,19096,16431,14905,2083,2348,816,732,231,205,81,94,713,812,17023,15587,2538,2891,1121,1087,365,352,133,146
Gulf County,50,12,45,7,0,15932,9609,6323,7052,5393,2355,675,43,42,32,48,2,3,125,162,7162,5548,2413,754,100,109,52,66,9,9,8974,6160,6464,5253,2329,670,34,35,27,46,2,1,118,155,6567,5401,2383,743,89,101,46,64,9,7,635,163,588,140,26,5,9,7,5,2,0,2,7,7,595,147,30,11,11,8,6,2,0,2
Gunnison County,50,8,51,7,0,15727,8527,7200,8043,6810,61,17,213,183,50,65,3,1,157,124,8188,6928,108,48,300,249,81,93,12,13,7749,6534,7459,6321,57,14,68,43,46,59,3,1,116,96,7565,6411,96,40,124,91,72,82,12,13,778,666,584,489,4,3,145,140,4,6,0,0,41,28,623,517,12,8,176,158,9,11,0,0
Guthrie County,50,19,77,7,0,10709,5334,5375,5218,5275,26,9,17,15,16,23,2,4,55,49,5270,5323,55,32,37,34,27,33,3,4,5202,5265,5091,5175,26,9,14,15,15,20,2,3,54,43,5142,5217,55,28,34,32,25,30,3,3,132,110,127,100,0,0,3,0,1,3,0,1,1,6,128,106,0,4,3,2,2,3,0,1
Gwinnett County,50,13,135,7,0,877726,430134,447592,255520,253735,110273,126683,3915,3245,49219,52069,495,477,10712,11383,264535,263171,116707,133798,6830,6441,53073,56088,1027,1013,336710,361902,175285,181016,103483,119376,772,801,48473,51377,219,197,8478,9135,182379,188525,108525,125040,2753,3063,51750,54798,602,608,93424,85690,80235,72719,6790,7307,3143,2444,746,692,276,280,2234,2248,82156,74646,8182,8758,4077,3378,1323,1290,425,405
Haakon County,50,46,55,7,0,1847,924,923,861,855,5,12,15,23,7,8,1,0,35,25,890,876,22,21,36,38,11,12,3,2,912,908,851,843,5,9,15,23,7,8,1,0,33,25,878,864,21,18,35,38,11,12,3,2,12,15,10,12,0,3,0,0,0,0,0,0,2,0,12,12,1,3,1,0,0,0,0,0
