CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Fall River County,50,46,47,1,0,7094,3603,3491,3204,3119,43,7,250,256,10,16,2,1,94,92,3294,3208,56,16,328,339,20,20,2,1,3521,3414,3144,3063,41,5,234,241,10,16,2,1,90,88,3230,3148,53,14,309,320,20,20,2,1,82,77,60,56,2,2,16,15,0,0,0,0,4,4,64,60,3,2,19,19,0,0,0,0
Fallon County,50,30,25,1,0,2890,1466,1424,1429,1394,2,0,6,6,9,8,1,1,19,15,1448,1409,9,7,14,10,11,12,3,1,1447,1409,1414,1380,2,0,4,5,9,8,1,1,17,15,1431,1395,9,7,10,9,11,12,3,1,19,15,15,14,0,0,2,1,0,0,0,0,2,0,17,14,0,0,4,1,0,0,0,0
Falls Church city,50,51,610,1,0,12332,6043,6289,5004,5114,272,269,20,23,521,655,1,3,225,225,5221,5332,323,325,65,59,681,811,5,10,5527,5696,4541,4569,263,264,11,12,518,642,1,3,193,206,4726,4769,307,312,45,42,658,789,5,10,516,593,463,545,9,5,9,11,3,13,0,0,32,19,495,563,16,13,20,17,23,22,0,0
Falls County,50,48,145,1,0,17866,8494,9372,6263,6526,2005,2631,87,76,20,31,12,10,107,98,6351,6609,2057,2684,146,122,31,44,17,12,6538,7612,4482,4932,1925,2545,29,31,18,28,5,5,79,71,4552,4998,1959,2582,70,64,27,34,10,6,1956,1760,1781,1594,80,86,58,45,2,3,7,5,28,27,1799,1611,98,102,76,58,4,10,7,6
Fannin County,100,61,258,2,0,57597,29535,28062,27110,26498,1642,778,236,225,87,122,17,6,443,433,27539,26919,1763,897,517,516,148,163,36,15,27295,26645,25046,25199,1600,752,180,182,79,117,8,4,382,391,25417,25578,1703,855,427,444,127,156,21,13,2240,1417,2064,1299,42,26,56,43,8,5,9,2,61,42,2122,1341,60,42,90,72,21,7,15,2
Faribault County,50,27,43,1,0,14553,7231,7322,7088,7200,33,19,32,37,20,23,0,0,58,43,7139,7240,55,31,58,59,31,33,8,6,6802,6934,6687,6833,27,16,18,23,20,23,0,0,50,39,6734,6871,47,28,37,42,31,33,4,3,429,388,401,367,6,3,14,14,0,0,0,0,8,4,405,369,8,3,21,17,0,0,4,3
Faulk County,50,46,49,1,0,2364,1170,1194,1158,1184,1,2,2,1,1,1,0,0,8,6,1166,1189,1,4,7,5,4,2,1,0,1161,1185,1149,1175,1,2,2,1,1,1,0,0,8,6,1157,1180,1,4,7,5,4,2,1,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
Faulkner County,50,5,45,1,0,113237,55623,57614,48046,49335,5602,6084,341,406,607,693,33,28,994,1068,48959,50291,5979,6572,787,875,827,893,105,99,53165,55637,45828,47584,5524,6013,274,343,600,682,23,23,916,992,46664,48464,5879,6469,674,771,805,870,94,91,2458,1977,2218,1751,78,71,67,63,7,11,10,5,78,76,2295,1827,100,103,113,104,22,23,11,8
Fauquier County,50,51,61,1,0,65203,32158,33045,28294,28915,2646,2745,150,138,359,496,30,29,679,722,28922,29589,3035,3150,361,354,510,677,55,52,30016,31009,26380,27133,2586,2667,97,89,348,483,14,14,591,623,26930,27716,2922,3007,265,267,490,652,36,32,2142,2036,1914,1782,60,78,53,49,11,13,16,15,88,99,1992,1873,113,143,96,87,20,25,19,20
Fayette County,550,319,707,11,0,761550,375061,386489,315102,324920,44921,45843,1305,1150,7315,7974,222,182,6196,6420,320849,330801,48574,49832,3079,3034,8808,9437,416,388,355429,370362,298049,310999,43726,44840,761,691,7187,7839,128,112,5578,5881,303240,316419,47075,48542,2223,2307,8524,9166,296,288,19632,16127,17053,13921,1195,1003,544,459,128,135,94,70,618,539,17609,14382,1499,1290,856,727,284,271,120,100
Fentress County,50,47,49,1,0,17959,8853,9106,8731,8963,19,19,22,22,19,20,1,3,61,79,8791,9042,32,34,64,83,28,27,4,4,8745,9025,8633,8893,13,14,21,21,18,17,1,3,59,77,8691,8970,26,28,61,81,27,24,4,4,108,81,98,70,6,5,1,1,1,3,0,0,2,2,100,72,6,6,3,2,1,3,0,0
Fergus County,50,30,27,1,0,11586,5821,5765,5639,5592,12,13,87,57,10,17,0,0,73,86,5712,5678,20,26,135,114,23,28,6,5,5744,5671,5569,5517,10,8,84,51,10,17,0,0,71,78,5640,5595,18,21,131,104,22,24,6,5,77,94,70,75,2,5,3,6,0,0,0,0,2,8,72,83,2,5,4,10,1,4,0,0
Ferry County,50,53,19,1,0,7551,3905,3646,3031,2812,16,10,651,621,23,37,4,4,180,162,3203,2967,31,32,804,747,43,61,11,12,3763,3534,2934,2736,12,6,621,594,22,36,4,4,170,158,3097,2888,26,25,766,719,41,58,10,10,142,112,97,76,4,4,30,27,1,1,0,0,10,4,106,79,5,7,38,28,2,3,1,2
Fillmore County,100,58,104,2,0,26756,13263,13493,13069,13266,47,44,29,33,33,56,1,0,84,94,13149,13353,76,72,60,76,59,87,6,4,13062,13309,12900,13110,46,37,14,28,32,51,0,0,70,83,12968,13187,70,61,35,65,56,80,3,3,201,184,169,156,1,7,15,5,1,5,1,0,14,11,181,166,6,11,25,11,3,7,3,1
Finney County,50,20,55,1,0,36776,18452,18324,16719,16813,536,381,257,225,658,628,16,17,266,260,16964,17059,656,510,360,316,709,678,35,29,9649,9945,8313,8799,436,277,76,77,624,592,6,8,194,192,8493,8983,525,372,149,144,664,627,16,17,8803,8379,8406,8014,100,104,181,148,34,36,10,9,72,68,8471,8076,131,138,211,172,45,51,19,12
Fisher County,50,48,151,1,0,3974,1958,2016,1846,1889,68,82,14,11,5,7,1,0,24,27,1868,1914,79,89,30,31,5,8,1,1,1451,1524,1370,1433,56,70,8,4,3,4,0,0,14,13,1382,1444,62,73,19,14,3,5,0,1,507,492,476,456,12,12,6,7,2,3,1,0,10,14,486,470,17,16,11,17,2,3,1,0
Flagler County,50,12,35,1,0,95696,46016,49680,38787,41530,5253,5968,176,123,964,1145,33,38,803,876,39522,42305,5689,6461,402,391,1187,1382,75,92,42071,45374,35347,37741,4963,5649,136,97,943,1116,23,29,659,742,35954,38404,5323,6054,312,325,1118,1322,55,73,3945,4306,3440,3789,290,319,40,26,21,29,10,9,144,134,3568,3901,366,407,90,66,69,60,20,19
Flathead County,50,30,29,1,0,90928,45276,45652,43485,43748,127,87,532,536,208,327,30,32,894,922,44353,44643,255,235,1130,1125,410,537,80,76,44253,44605,42641,42877,112,73,467,469,204,319,25,28,804,839,43422,43692,224,209,1005,1002,386,513,69,64,1023,1047,844,871,15,14,65,67,4,8,5,4,90,83,931,951,31,26,125,123,24,24,11,12
Fleming County,50,21,69,1,0,14348,7041,7307,6871,7128,96,96,7,5,13,22,0,1,54,55,6925,7183,113,123,39,32,19,28,0,2,6937,7262,6779,7092,93,91,6,5,11,21,0,1,48,52,6827,7144,109,118,33,29,17,27,0,2,104,45,92,36,3,5,1,0,2,1,0,0,6,3,98,39,4,5,6,3,2,1,0,0
Florence County,100,100,78,2,0,141308,66581,74727,39193,41494,25559,31260,262,306,826,881,13,11,728,775,39776,42116,26020,31757,567,620,965,1014,39,43,64965,73276,38019,40481,25285,30970,200,258,815,871,13,11,633,685,38523,41029,25705,31419,443,519,935,992,35,42,1616,1451,1174,1013,274,290,62,48,11,10,0,0,95,90,1253,1087,315,338,124,101,30,22,4,1
Floyd County,300,170,512,6,0,248374,120903,127471,108370,114017,8963,9864,564,529,1128,1276,165,117,1713,1668,109995,115601,9927,10763,1145,1113,1427,1589,216,175,112620,120423,101107,107795,8716,9650,196,240,1068,1231,42,36,1491,1471,102531,109203,9606,10489,628,692,1336,1506,79,82,8283,7048,7263,6222,247,214,368,289,60,45,123,81,222,197,7464,6398,321,274,517,421,91,83,137,93
Fluvanna County,50,51,65,1,0,25691,11804,13887,9839,11175,1654,2313,20,35,58,95,4,8,229,261,10053,11417,1795,2475,91,117,102,158,12,18,11427,13504,9497,10850,1635,2290,18,26,53,87,4,6,220,245,9704,11082,1772,2442,86,105,94,140,11,15,377,383,342,325,19,23,2,9,5,8,0,2,9,16,349,335,23,33,5,12,8,18,1,3
Foard County,50,48,155,1,0,1336,637,699,609,662,23,30,1,2,1,4,0,0,3,1,612,663,24,30,3,3,1,4,0,0,543,606,516,571,23,30,0,1,1,3,0,0,3,1,519,572,24,30,2,2,1,3,0,0,94,93,93,91,0,0,1,1,0,1,0,0,0,0,93,91,0,0,1,1,0,1,0,0
Fond du Lac County,50,55,39,1,0,101633,49926,51707,47915,49512,620,742,261,268,575,586,13,14,542,585,48441,50080,884,1000,437,499,699,713,41,39,47589,49676,45796,47653,548,686,197,225,560,572,6,11,482,529,46263,48165,789,919,346,428,668,689,33,36,2337,2031,2119,1859,72,56,64,43,15,14,7,3,60,56,2178,1915,95,81,91,71,31,24,8,3
Ford County,100,37,110,2,0,47929,24324,23605,22850,22304,542,350,304,300,265,298,44,39,319,314,23141,22591,659,460,453,453,348,381,64,59,14929,15385,13945,14512,424,268,77,82,240,277,17,20,226,226,14155,14720,514,355,171,183,295,331,35,37,9395,8220,8905,7792,118,82,227,218,25,21,27,19,93,88,8986,7871,145,105,282,270,53,50,29,22
Forest County,100,97,94,2,0,17020,9888,7132,7606,6311,1461,30,655,634,9,17,6,6,151,134,7740,6441,1485,50,782,744,21,26,18,10,9438,7026,7248,6252,1427,23,623,605,9,15,6,6,125,125,7364,6373,1445,40,728,707,14,24,16,10,450,106,358,59,34,7,32,29,0,2,0,0,26,9,376,68,40,10,54,37,7,2,2,0
Forrest County,50,28,35,1,0,74934,35850,39084,22502,23446,12533,14733,146,114,228,284,34,29,407,478,22860,23858,12790,15036,291,305,306,376,52,47,34291,38006,21244,22573,12384,14618,70,84,218,278,15,21,360,432,21560,22943,12610,14889,190,257,290,361,32,38,1559,1078,1258,873,149,115,76,30,10,6,19,8,47,46,1300,915,180,147,101,48,16,15,20,9
Forsyth County,100,50,184,2,0,526181,253613,272568,193082,202316,45697,54328,1922,1782,8488,9417,232,204,4192,4521,196778,206194,48049,56990,3250,3308,9682,10684,431,395,223200,244656,168089,179566,42747,51436,629,649,8318,9262,100,113,3317,3630,170996,182641,44566,53546,1586,1794,9392,10394,230,250,30413,27912,24993,22750,2950,2892,1293,1133,170,155,132,91,875,891,25782,23553,3483,3444,1664,1514,290,290,201,145
Fort Bend County,50,48,157,1,0,585375,287368,298007,170073,170748,60303,68006,1776,1666,49813,51872,178,232,5225,5483,174492,175298,62349,70336,3159,3138,52554,54651,432,527,218085,228323,105965,106549,58187,65597,599,576,49119,51153,77,121,4138,4327,109426,110074,59785,67407,1551,1596,51488,53557,276,350,69283,69684,64108,64199,2116,2409,1177,1090,694,719,101,111,1087,1156,65066,65224,2564,2929,1608,1542,1066,1094,156,177
Foster County,50,38,31,1,0,3343,1675,1668,1655,1643,2,2,11,9,0,3,0,0,7,11,1662,1654,4,7,14,17,2,3,0,0,1659,1655,1639,1633,2,1,11,9,0,3,0,0,7,9,1646,1642,4,5,14,15,2,3,0,0,16,13,16,10,0,1,0,0,0,0,0,0,0,2,16,12,0,2,0,2,0,0,0,0
Fountain County,50,18,45,1,0,17240,8534,8706,8398,8555,21,17,27,28,8,27,5,5,75,74,8472,8628,42,35,61,71,27,43,9,7,8341,8526,8222,8389,14,12,24,24,8,27,0,1,73,73,8294,8461,33,29,58,67,27,42,4,3,193,180,176,166,7,5,3,4,0,0,5,4,2,1,178,167,9,6,3,4,0,1,5,4
Franklin County,1200,681,1308,24,0,2118803,1042858,1075945,842172,862386,144947,155495,6505,6216,26017,27300,789,822,22428,23726,862579,883811,158087,169698,13784,14267,31141,32539,1529,1622,974118,1016325,783160,811306,140472,151651,4509,4647,25462,26754,452,517,20063,21450,801429,830707,152272,164540,10754,11685,30143,31564,1064,1188,68740,59620,59012,51080,4475,3844,1996,1569,555,546,337,305,2365,2276,61150,53104,5815,5158,3030,2582,998,975,465,434
Franklin Parish,50,22,41,1,0,20767,10072,10695,6819,7154,3140,3418,19,20,15,27,3,3,76,73,6885,7217,3183,3456,51,52,27,48,7,5,9969,10602,6752,7107,3113,3388,17,19,15,27,3,3,69,58,6813,7157,3153,3421,48,46,22,38,6,4,103,93,67,47,27,30,2,1,0,0,0,0,7,15,72,60,30,35,3,6,5,10,1,1
Franklin city,50,51,620,1,0,8582,3821,4761,1609,1826,2105,2795,16,13,25,39,1,1,65,87,1655,1885,2158,2864,42,51,36,59,3,7,3752,4689,1562,1775,2092,2781,14,13,25,38,1,1,58,81,1608,1834,2138,2844,34,48,35,55,3,4,69,72,47,51,13,14,2,0,0,1,0,0,7,6,47,51,20,20,8,3,1,4,0,3
Frederick County,100,75,90,2,0,311690,153722,157968,132730,136267,12013,12012,704,688,4806,5392,106,103,3363,3506,135832,139528,13788,13907,1529,1565,5948,6538,234,249,142254,147133,122762,126918,11411,11396,347,354,4714,5299,62,63,2958,3103,125490,129801,12960,13059,1031,1087,5746,6327,167,186,11468,10835,9968,9349,602,616,357,334,92,93,44,40,405,403,10342,9727,828,848,498,478,202,211,67,63
Fredericksburg city,50,51,630,1,0,24286,11144,13142,7753,9085,2563,3114,100,86,303,404,11,13,414,440,8109,9455,2826,3398,199,210,443,545,25,33,9775,11904,6677,8137,2423,2968,32,26,288,394,6,10,349,369,6980,8444,2638,3196,107,134,412,517,16,24,1369,1238,1076,948,140,146,68,60,15,10,5,3,65,71,1129,1011,188,202,92,76,31,28,9,9
Freeborn County,50,27,47,1,0,31255,15462,15793,14943,15372,158,103,50,38,127,116,20,18,164,146,15102,15506,215,160,111,100,184,161,23,21,14016,14489,13579,14149,128,74,34,22,121,111,4,6,150,127,13725,14267,180,124,90,74,172,151,6,8,1446,1304,1364,1223,30,29,16,16,6,5,16,12,14,19,1377,1239,35,36,21,26,12,10,17,13
Freestone County,50,48,161,1,0,19816,10437,9379,8294,7648,1805,1460,135,112,47,43,2,3,154,113,8436,7757,1855,1500,235,180,65,54,14,12,8846,8276,6942,6725,1752,1418,41,36,23,29,2,3,86,65,7025,6787,1784,1445,84,63,32,38,8,12,1591,1103,1352,923,53,42,94,76,24,14,0,0,68,48,1411,970,71,55,151,117,33,16,6,0
Fremont County,200,99,170,4,0,107630,57720,49910,49592,43832,1931,139,4920,4704,245,257,29,33,1003,945,50568,44751,2075,270,5691,5431,381,390,58,70,51368,46347,43950,40853,1845,102,4476,4347,233,241,15,20,849,784,44775,41613,1957,207,5116,4938,360,359,42,51,6352,3563,5642,2979,86,37,444,357,12,16,14,13,154,161,5793,3138,118,63,575,493,21,31,16,19
Fresno County,50,6,19,1,0,930450,464811,465639,361943,361569,27886,27692,14096,13931,47176,48182,1150,1169,12560,13096,372809,372953,31561,31617,19440,19546,52413,53487,2183,2266,226468,235912,148921,157258,22969,22424,2963,3124,43562,44595,536,560,7517,7951,155356,164084,25345,24956,5602,6088,47045,48134,1149,1204,238343,229727,213022,204311,4917,5268,11133,10807,3614,3587,614,609,5043,5145,217453,208869,6216,6661,13838,13458,5368,5353,1034,1062
Frio County,50,48,163,1,0,17217,10032,7185,8962,6978,565,60,62,59,360,35,0,1,83,52,9039,7026,594,78,104,77,374,54,5,4,2402,1414,1509,1309,492,32,17,21,346,25,0,1,38,26,1545,1332,501,42,41,30,353,35,1,3,7630,5771,7453,5669,73,28,45,38,14,10,0,0,45,26,7494,5694,93,36,63,47,21,19,4,1
Frontier County,50,31,63,1,0,2756,1399,1357,1384,1340,0,0,3,5,1,3,0,0,11,9,1395,1349,5,3,9,9,1,5,0,0,1387,1334,1372,1320,0,0,3,2,1,3,0,0,11,9,1383,1329,5,3,9,6,1,5,0,0,12,23,12,20,0,0,0,3,0,0,0,0,0,0,12,20,0,0,0,3,0,0,0,0
Fulton County,400,191,494,8,0,1110618,543079,567539,311476,307132,193195,222165,2120,1940,27146,26317,285,255,8857,9730,318563,314768,198412,228279,4867,5066,30328,29633,728,654,500290,531107,275999,277488,188590,217757,997,1088,26823,26051,171,166,7710,8557,282155,284181,193012,223013,3286,3767,29772,29093,538,517,42789,36432,35477,29644,4605,4408,1123,852,323,266,114,89,1147,1173,36408,30587,5400,5266,1581,1299,556,540,190,137
Furnas County,50,31,65,1,0,4959,2423,2536,2375,2491,9,2,10,10,2,8,1,1,26,24,2400,2515,18,10,21,17,5,14,5,4,2344,2483,2303,2444,6,2,10,5,2,8,1,1,22,23,2324,2467,13,10,19,11,5,14,5,4,79,53,72,47,3,0,0,5,0,0,0,0,4,1,76,48,5,0,2,6,0,0,0,0
Gadsden County,50,12,39,1,0,46389,22647,23742,9883,9352,12274,13887,119,116,104,142,24,27,243,218,10094,9532,12411,14018,231,222,141,176,37,38,20292,21678,7823,7538,12142,13765,34,59,97,133,4,3,192,180,7984,7685,12264,13882,124,147,118,156,15,13,2355,2064,2060,1814,132,122,85,57,7,9,20,24,51,38,2110,1847,147,136,107,75,23,20,22,25
Gage County,50,31,67,1,0,22311,10952,11359,10682,11089,50,24,59,57,43,50,0,3,118,136,10799,11221,87,66,122,133,62,70,4,8,10758,11168,10519,10921,48,24,48,53,37,44,0,3,106,123,10624,11040,80,64,105,118,55,64,4,8,194,191,163,168,2,0,11,4,6,6,0,0,12,13,175,181,7,2,17,15,7,6,0,0
Gaines County,50,48,165,1,0,17526,8798,8728,8412,8379,168,161,93,79,26,21,3,2,96,86,8507,8464,183,184,158,128,40,32,12,11,5504,5609,5278,5389,135,130,25,21,21,16,0,0,45,53,5322,5442,147,148,49,47,30,23,3,4,3294,3119,3134,2990,33,31,68,58,5,5,3,2,51,33,3185,3022,36,36,109,81,10,9,9,7
Galax city,50,51,640,1,0,7042,3315,3727,2996,3404,220,234,11,10,19,19,11,8,58,52,3052,3453,254,274,32,24,26,24,13,9,2809,3244,2539,2967,195,213,5,2,18,19,2,1,50,42,2587,3006,228,246,20,13,24,24,4,2,506,483,457,437,25,21,6,8,1,0,9,7,8,10,465,447,26,28,12,11,2,0,9,7
Gallatin County,150,68,167,3,0,103691,53494,50197,51369,48191,269,175,407,425,517,565,47,41,885,800,52240,48971,464,349,830,817,794,825,97,97,51939,48844,49995,47010,250,156,362,380,501,551,35,24,796,723,50782,47718,423,310,736,730,755,789,78,75,1555,1353,1374,1181,19,19,45,45,16,14,12,17,89,77,1458,1253,41,39,94,87,39,36,19,22
Gallia County,50,39,53,1,0,30934,15237,15697,14377,15005,470,350,70,49,67,75,0,2,253,216,14617,15213,611,482,187,150,92,85,3,2,15079,15580,14248,14919,458,342,64,44,67,74,0,0,242,201,14477,15112,594,464,178,141,90,82,2,0,158,117,129,86,12,8,6,5,0,1,0,2,11,15,140,101,17,18,9,9,2,3,1,2
Galveston County,50,48,167,1,0,291309,144234,147075,116807,116947,19374,21677,1180,1187,4303,4701,103,114,2467,2449,119101,119212,20297,22626,2136,2092,5074,5505,253,245,111229,114810,86102,87011,18562,20773,530,532,4091,4515,65,74,1879,1905,87839,88755,19276,21519,1195,1184,4716,5170,184,179,33005,32265,30705,29936,812,904,650,655,212,186,38,40,588,544,31262,30457,1021,1107,941,908,358,335,69,66
Garden County,50,31,69,1,0,2057,1043,1014,1023,994,4,0,5,7,0,0,0,0,11,13,1034,1007,6,4,14,15,0,1,0,1,996,981,979,963,4,0,3,7,0,0,0,0,10,11,989,974,5,3,12,15,0,0,0,0,47,33,44,31,0,0,2,0,0,0,0,0,1,2,45,33,1,1,2,0,0,1,0,1
Garfield County,300,211,236,6,0,127662,64392,63270,59056,58088,1389,1109,1345,1349,483,673,620,593,1499,1458,60458,59480,1851,1544,2261,2229,736,918,698,658,53001,52987,48838,48901,1130,904,835,833,423,602,596,561,1179,1186,49950,50037,1491,1242,1516,1522,641,817,657,612,11391,10283,10218,9187,259,205,510,516,60,71,24,32,320,272,10508,9443,360,302,745,707,95,101,41,46
Garland County,50,5,51,1,0,96024,46614,49410,41124,43777,3835,3890,328,321,280,427,33,19,1014,976,42107,44711,4278,4336,805,770,423,575,65,51,44128,47274,38855,41840,3774,3807,263,273,276,421,24,17,936,916,39762,42715,4187,4228,696,694,410,555,45,45,2486,2136,2269,1937,61,83,65,48,4,6,9,2,78,60,2345,1996,91,108,109,76,13,20,20,6
Garrard County,50,21,79,1,0,16912,8343,8569,8048,8299,195,159,12,14,9,28,4,4,75,65,8122,8363,228,193,43,41,21,35,6,4,8102,8407,7828,8152,189,152,9,13,9,28,1,0,66,62,7893,8213,219,186,34,37,21,35,3,0,241,162,220,147,6,7,3,1,0,0,3,4,9,3,229,150,9,7,9,4,0,0,3,4
Garrett County,50,24,23,1,0,30097,14949,15148,14607,14884,204,101,18,26,28,48,1,0,91,89,14697,14970,245,136,65,76,50,69,5,1,14836,15041,14500,14787,201,101,17,20,28,48,1,0,89,85,14588,14870,242,133,63,69,48,68,5,0,113,107,107,97,3,0,1,6,0,0,0,0,2,4,109,100,3,3,2,7,2,1,0,1
Garvin County,50,40,49,1,0,27576,13475,14101,11293,11903,363,367,1122,1089,52,62,17,7,628,673,11893,12551,472,480,1649,1658,90,92,29,21,12561,13302,10563,11242,340,350,1053,1039,49,53,3,3,553,615,11091,11834,439,460,1525,1561,74,76,9,13,914,799,730,661,23,17,69,50,3,9,14,4,75,58,802,717,33,20,124,97,16,16,20,8
Garza County,50,48,169,1,0,6461,4092,2369,3760,2172,296,147,13,25,3,7,5,2,15,16,3774,2188,303,159,21,28,4,8,5,2,1948,1467,1654,1309,272,121,7,18,2,6,3,0,10,13,1664,1322,276,131,13,20,2,7,3,0,2144,902,2106,863,24,26,6,7,1,1,2,2,5,3,2110,866,27,28,8,8,2,1,2,2
Gasconade County,50,29,73,1,0,15222,7459,7763,7323,7620,21,8,14,22,18,35,3,3,80,75,7401,7694,44,28,59,59,30,52,12,8,7377,7693,7252,7559,21,7,8,18,18,35,3,3,75,71,7326,7629,41,23,50,55,27,52,11,8,82,70,71,61,0,1,6,4,0,0,0,0,5,4,75,65,3,5,9,4,3,0,1,0
Gaston County,50,37,71,1,0,206086,99718,106368,81520,85755,14828,17124,573,509,1195,1357,47,43,1555,1580,82967,87197,15756,18060,1094,1081,1457,1639,103,93,93365,100520,75906,80652,14424,16685,371,343,1176,1336,23,22,1465,1482,77271,82014,15293,17550,865,880,1426,1601,69,67,6353,5848,5614,5103,404,439,202,166,19,21,24,21,90,98,5696,5183,463,510,229,201,31,38,34,26
Gates County,50,37,73,1,0,12197,5962,6235,3902,3926,1914,2152,30,38,11,7,7,4,98,108,3975,4006,1983,2221,70,91,32,30,14,8,5869,6155,3832,3864,1905,2145,28,34,11,6,3,4,90,102,3898,3939,1968,2210,68,87,29,26,10,8,93,80,70,62,9,7,2,4,0,1,4,0,8,6,77,67,15,11,2,4,3,4,4,0
Geary County,50,20,61,1,0,34362,16994,17368,11853,11968,3373,3201,181,193,383,758,133,166,1071,1082,12806,12905,4005,3843,400,446,753,1147,229,261,14916,15194,10302,10350,3124,2914,134,145,345,730,119,143,892,912,11088,11136,3665,3456,318,366,644,1052,189,211,2078,2174,1551,1618,249,287,47,48,38,28,14,23,179,170,1718,1769,340,387,82,80,109,95,40,50
Geauga County,50,39,55,1,0,93389,45902,47487,44653,46129,597,617,45,35,245,323,5,6,357,377,44993,46482,735,747,171,183,352,445,20,20,45406,46982,44191,45664,591,607,33,28,241,319,5,6,345,358,44519,46001,726,730,153,167,346,436,19,19,496,505,462,465,6,10,12,7,4,4,0,0,12,19,474,481,9,17,18,16,6,9,1,1
Gem County,50,16,45,1,0,16719,8283,8436,8000,8145,14,7,64,54,27,61,11,5,167,164,8163,8307,36,24,161,156,68,103,26,12,7566,7817,7341,7576,13,7,40,37,23,55,7,3,142,139,7481,7714,33,23,118,119,58,92,22,8,717,619,659,569,1,0,24,17,4,6,4,2,25,25,682,593,3,1,43,37,10,11,4,4
Genesee County,100,62,86,2,0,485869,235027,250842,183812,193134,42225,48127,1550,1560,2049,2303,52,42,5339,5676,188629,198223,45454,51545,3575,3918,2923,3133,185,194,227609,243661,177778,187323,41593,47467,1296,1345,2003,2272,46,35,4893,5219,182193,191996,44556,50623,3126,3482,2789,3039,162,163,7418,7181,6034,5811,632,660,254,215,46,31,6,7,446,457,6436,6227,898,922,449,436,134,94,23,31
Geneva County,50,1,61,1,0,26790,13105,13685,11576,11951,1185,1376,124,113,30,43,10,5,180,197,11746,12131,1261,1464,230,224,52,62,12,13,12591,13279,11111,11590,1173,1360,103,94,25,40,6,2,173,193,11274,11767,1249,1447,202,203,47,58,8,9,514,406,465,361,12,16,21,19,5,3,4,3,7,4,472,364,12,17,28,21,5,4,4,4
Gentry County,50,29,75,1,0,6738,3258,3480,3207,3431,10,12,7,8,10,8,0,0,24,21,3231,3451,19,18,22,20,11,11,0,2,3243,3459,3195,3412,9,11,5,7,10,8,0,0,24,21,3219,3432,18,17,20,19,11,11,0,2,15,21,12,19,1,1,2,1,0,0,0,0,0,0,12,19,1,1,2,1,0,0,0,0
George County,50,28,39,1,0,22578,11421,11157,10255,10192,1024,812,33,36,18,30,0,0,91,87,10342,10270,1054,843,86,92,30,39,6,5,11149,10976,9998,10022,1018,806,30,36,17,30,0,0,86,82,10080,10095,1048,837,81,89,26,37,6,5,272,181,257,170,6,6,3,0,1,0,0,0,5,5,262,175,6,6,5,3,4,2,0,0
Georgetown County,50,45,43,1,0,60158,28648,31510,18927,19993,9303,11040,83,75,123,160,9,7,203,235,19094,20160,9440,11194,163,184,147,197,15,23,27568,30723,18007,19326,9197,10956,63,65,118,154,3,3,180,219,18157,19485,9313,11099,137,167,141,191,7,13,1080,787,920,667,106,84,20,10,5,6,6,4,23,16,937,675,127,95,26,17,6,6,8,10
Gibson County,100,65,104,2,0,83186,40244,42942,34879,36727,4604,5407,101,92,115,154,5,5,540,557,35397,37258,4946,5774,296,276,173,209,14,13,39442,42291,34183,36184,4561,5362,84,73,112,153,4,2,498,517,34660,36676,4884,5712,252,234,164,203,9,10,802,651,696,543,43,45,17,19,3,1,1,3,42,40,737,582,62,62,44,42,9,6,5,3
Gila County,50,4,7,1,0,53597,26633,26964,21964,22224,163,102,3977,4087,117,172,28,24,384,355,22324,22556,223,152,4268,4334,167,238,42,46,21766,22243,17509,17850,123,73,3742,3879,97,162,18,16,277,263,17764,18090,160,115,3958,4065,135,210,30,32,4867,4721,4455,4374,40,29,235,208,20,10,10,8,107,92,4560,4466,63,37,310,269,32,28,12,14
