CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Delaware County,300,194,242,24,0,962125,465855,496270,372028,391338,60145,68969,5608,5699,18543,19914,209,197,9322,10153,380518,400468,64630,74067,9128,9610,21011,22595,561,580,452359,483296,361914,381822,58273,67018,5192,5329,18355,19717,146,132,8479,9278,369668,390181,62233,71535,8373,8885,20680,22252,447,463,13496,12974,10114,9516,1872,1951,416,370,188,197,63,65,843,875,10850,10287,2397,2532,755,725,331,343,114,117
Delta County,150,82,189,12,0,72521,36165,36356,34154,34473,391,280,719,656,150,222,16,17,735,708,34869,35149,562,447,1189,1122,253,321,36,37,33511,34011,31804,32364,357,256,583,549,129,210,10,13,628,619,32414,32955,500,396,980,963,224,297,29,30,2654,2345,2350,2109,34,24,136,107,21,12,6,4,107,89,2455,2194,62,51,209,159,29,24,7,7
Denali Borough,50,2,68,4,0,1873,1024,849,923,736,11,1,39,37,7,28,0,1,44,46,966,779,19,7,71,71,11,35,1,3,998,822,899,713,11,1,38,37,7,28,0,1,43,42,941,752,19,7,69,67,11,35,1,3,26,27,24,23,0,0,1,0,0,0,0,0,1,4,25,27,0,0,2,4,0,0,0,0
Dent County,50,29,65,4,0,15577,7705,7872,7447,7609,37,26,72,69,19,32,4,3,126,133,7570,7738,64,60,161,161,33,45,10,7,7617,7793,7368,7537,36,25,71,69,19,32,4,3,119,127,7484,7660,62,56,155,156,32,45,10,7,88,79,79,72,1,1,1,0,0,0,0,0,7,6,86,78,2,4,6,5,1,0,0,0
Denton County,50,48,121,4,0,685861,337400,348461,274467,280273,28683,31848,3043,3039,23254,25019,310,329,7643,7953,281499,287519,31759,35133,5459,5579,26210,28073,697,787,273410,285631,215244,222273,27319,30389,1553,1660,22813,24569,237,236,6244,6504,220984,228166,29859,33120,3323,3544,25391,27202,540,612,63990,62830,59223,58000,1364,1459,1490,1379,441,450,73,93,1399,1449,60515,59353,1900,2013,2136,2035,819,871,157,175
Denver County,50,8,31,4,0,619374,309530,309844,251160,248429,32351,32931,6289,6373,10371,12244,470,404,8889,9463,258882,256675,36279,37134,10109,10524,13195,15231,953,898,210184,214318,162826,163930,29599,30017,1698,1911,9722,11624,274,243,6065,6593,168086,169647,32384,33075,3815,4325,11934,13982,607,605,99346,95526,88334,84499,2752,2914,4591,4462,649,620,196,161,2824,2870,90796,87028,3895,4059,6294,6199,1261,1249,346,293
Des Moines County,50,19,57,4,0,40096,19607,20489,17841,18809,1110,999,64,48,143,181,16,5,433,447,18262,19242,1389,1294,165,161,201,244,41,19,19045,19978,17364,18380,1078,979,56,38,141,178,12,4,394,399,17746,18766,1340,1248,140,132,195,235,34,15,562,511,477,429,32,20,8,10,2,3,4,1,39,48,516,476,49,46,25,29,6,9,7,4
Deschutes County,50,41,17,4,0,159765,78779,80986,75017,76838,385,288,876,899,603,975,120,116,1778,1870,76694,78611,690,614,1776,1859,1195,1575,307,321,72829,74880,69792,71420,334,246,568,620,551,925,91,94,1493,1575,71207,72922,586,517,1274,1388,1082,1462,258,267,5950,6106,5225,5418,51,42,308,279,52,50,29,22,285,295,5487,5689,104,97,502,471,113,113,49,54
Desha County,50,5,41,4,0,12702,5939,6763,3087,3265,2737,3402,22,20,28,17,8,8,57,51,3143,3312,2766,3428,46,51,33,19,10,8,5643,6486,2864,3068,2680,3336,17,16,28,17,0,2,54,47,2917,3111,2708,3360,40,43,32,19,2,2,296,277,223,197,57,66,5,4,0,0,8,6,3,4,226,201,58,68,6,8,1,0,8,6
Deuel County,100,77,88,8,0,6343,3228,3115,3181,3054,11,9,14,19,3,9,0,0,19,24,3197,3076,19,13,24,37,4,12,3,1,3135,3019,3096,2963,10,9,9,14,3,9,0,0,17,24,3111,2985,17,13,17,32,4,12,3,1,93,96,85,91,1,0,5,5,0,0,0,0,2,0,86,91,2,0,7,5,0,0,0,0
Dewey County,100,86,84,8,0,10164,5019,5145,2708,2710,16,10,2110,2233,24,20,1,0,160,172,2859,2871,54,49,2228,2368,40,32,4,4,4781,4974,2563,2607,16,10,2041,2179,23,20,0,0,138,158,2692,2755,48,43,2146,2303,36,32,3,4,238,171,145,103,0,0,69,54,1,0,1,0,22,14,167,116,6,6,82,65,4,0,1,0
Dickens County,50,48,125,4,0,2398,1369,1029,1214,962,92,21,30,17,14,8,0,2,19,19,1231,981,99,30,37,24,21,10,1,3,924,779,808,741,81,16,14,7,11,7,0,0,10,8,817,749,84,21,19,9,14,8,1,0,445,250,406,221,11,5,16,10,3,1,0,2,9,11,414,232,15,9,18,15,7,2,0,3
Dickenson County,50,51,51,4,0,15763,7918,7845,7830,7746,26,31,18,14,7,17,0,0,37,37,7865,7776,43,49,31,34,15,21,2,4,7863,7790,7781,7696,26,31,14,12,6,17,0,0,36,34,7816,7724,42,46,26,31,14,21,2,4,55,55,49,50,0,0,4,2,1,0,0,0,1,3,49,52,1,3,5,3,1,0,0,0
Dickey County,50,38,21,4,0,5269,2617,2652,2535,2564,29,16,22,17,6,16,1,1,24,38,2556,2595,40,26,38,44,8,26,1,2,2549,2607,2484,2527,23,13,15,15,6,16,1,1,20,35,2502,2556,31,22,28,39,8,26,1,2,68,45,51,37,6,3,7,2,0,0,0,0,4,3,54,39,9,4,10,5,0,0,0,0
Dickinson County,150,65,143,12,0,62667,31011,31656,30134,30748,176,158,168,148,105,187,19,9,409,406,30523,31129,328,310,370,354,184,264,32,23,30358,30989,29567,30187,162,137,138,120,102,186,15,9,374,350,29924,30516,301,263,318,297,177,254,28,22,653,667,567,561,14,21,30,28,3,1,4,0,35,56,599,613,27,47,52,57,7,10,4,1
Dickson County,50,47,43,4,0,49934,24495,25439,22777,23744,1086,1016,116,95,117,150,10,8,389,426,23157,24153,1313,1271,251,237,154,196,19,20,23659,24742,22025,23139,1068,988,87,76,103,132,10,7,366,400,22384,23525,1281,1231,213,204,136,173,19,18,836,697,752,605,18,28,29,19,14,18,0,1,23,26,773,628,32,40,38,33,18,23,0,2
Dillingham Census Area,50,2,70,4,0,4957,2563,2394,506,416,12,3,1797,1748,18,20,5,1,225,206,716,611,34,18,1986,1924,38,39,14,9,2497,2343,486,402,12,3,1763,1720,17,19,5,1,214,198,686,590,30,15,1946,1890,36,38,13,9,66,51,20,14,0,0,34,28,1,1,0,0,11,8,30,21,4,3,40,34,2,1,1,0
Dillon County,50,45,33,4,0,31761,14892,16869,7464,8013,6714,8077,410,466,42,49,6,3,256,261,7691,8238,6870,8243,505,559,75,82,12,17,14465,16496,7175,7777,6654,8015,350,408,40,47,6,3,240,246,7386,7987,6806,8175,438,497,68,76,12,16,427,373,289,236,60,62,60,58,2,2,0,0,16,15,305,251,64,68,67,62,7,6,0,1
Dimmit County,50,48,127,4,0,10096,4933,5163,4787,4997,72,66,30,30,23,33,0,1,21,36,4806,5031,82,82,40,47,25,36,1,3,716,702,630,617,57,43,6,4,19,31,0,0,4,7,634,623,57,47,9,6,20,32,0,1,4217,4461,4157,4380,15,23,24,26,4,2,0,1,17,29,4172,4408,25,35,31,41,5,4,1,2
Dinwiddie County,50,51,53,4,0,28178,13850,14328,9161,9065,4397,4911,56,54,46,93,8,6,182,199,9324,9236,4500,5032,113,123,86,132,15,18,13481,13993,8891,8836,4334,4829,37,46,45,92,7,5,167,185,9041,8994,4431,4938,85,110,81,130,14,17,369,335,270,229,63,82,19,8,1,1,1,1,15,14,283,242,69,94,28,13,5,2,1,1
District of Columbia,50,11,1,4,0,620472,293577,326895,131898,131876,143015,171073,1731,1660,9635,13430,454,395,6844,8461,137123,138326,147105,176325,3963,4414,12359,16844,840,806,262704,297882,108777,110444,138383,166476,629,718,9272,13045,125,132,5518,7067,112909,115729,141615,170834,2236,2813,11714,16116,425,468,30873,29013,23121,21432,4632,4597,1102,942,363,385,329,263,1326,1394,24214,22597,5490,5491,1727,1601,645,728,415,338
Divide County,50,38,23,4,0,2141,1097,1044,1073,1020,8,4,7,7,2,5,0,0,7,8,1080,1027,10,6,12,15,3,5,0,0,1080,1024,1058,1002,8,4,6,6,1,5,0,0,7,7,1065,1008,10,6,11,13,2,5,0,0,17,20,15,18,0,0,1,1,1,0,0,0,0,1,15,19,0,0,1,2,1,0,0,0
Dixie County,50,12,29,4,0,16349,8783,7566,7665,6953,955,422,28,40,25,34,1,1,109,116,7764,7058,1000,473,82,92,39,52,8,8,8419,7327,7325,6740,937,410,26,36,25,30,1,1,105,110,7421,6839,979,458,79,88,39,45,7,8,364,239,340,213,18,12,2,4,0,4,0,0,4,6,343,219,21,15,3,4,0,7,1,0
Dixon County,50,31,51,4,0,6013,2959,3054,2889,2978,21,19,16,20,4,6,7,2,22,29,2911,3006,33,30,24,32,6,12,7,3,2599,2728,2549,2672,16,8,13,19,4,6,2,0,15,23,2564,2695,25,17,17,27,6,11,2,1,360,326,340,306,5,11,3,1,0,0,5,2,7,6,347,311,8,13,7,5,0,1,5,2
Doddridge County,50,54,17,4,0,8179,4400,3779,4217,3703,105,13,12,11,8,13,0,1,58,38,4273,3741,133,22,39,32,13,21,1,1,4375,3759,4195,3684,105,13,12,11,8,13,0,1,55,37,4248,3721,132,22,38,31,12,21,1,1,25,20,22,19,0,0,0,0,0,0,0,0,3,1,25,20,1,0,1,1,1,0,0,0
Dodge County,200,126,210,16,0,167299,86090,81209,78284,76129,5946,3342,515,387,408,511,129,90,808,750,79034,76831,6295,3666,825,692,601,681,167,123,81025,77115,73752,72461,5788,3219,333,259,383,487,52,26,717,663,74414,73082,6094,3512,597,516,568,644,87,51,5065,4094,4532,3668,158,123,182,128,25,24,77,64,91,87,4620,3749,201,154,228,176,33,37,80,72
Dolores County,50,8,33,4,0,2031,1051,980,992,915,4,4,32,30,1,1,1,2,21,28,1012,941,14,12,40,47,4,5,2,4,1016,925,960,864,3,4,30,28,1,1,1,2,21,26,980,888,13,12,38,43,4,5,2,4,35,55,32,51,1,0,2,2,0,0,0,0,0,2,32,53,1,0,2,4,0,0,0,0
Doniphan County,50,20,43,4,0,7947,4014,3933,3685,3696,183,84,59,46,8,19,0,0,79,88,3762,3777,219,122,99,91,13,30,1,2,3915,3842,3597,3617,180,83,54,43,8,19,0,0,76,80,3671,3692,214,117,93,82,13,29,1,2,99,91,88,79,3,1,5,3,0,0,0,0,3,8,91,85,5,5,6,9,0,1,0,0
Donley County,50,48,129,4,0,3685,1801,1884,1686,1731,82,104,6,15,6,6,1,1,20,27,1706,1757,87,119,15,27,10,7,3,2,1625,1712,1514,1564,81,102,4,13,6,6,1,1,19,26,1533,1589,85,117,13,24,10,7,3,2,176,172,172,167,1,2,2,2,0,0,0,0,1,1,173,168,2,2,2,3,0,0,0,0
Dooly County,50,13,93,4,0,14557,7896,6661,3941,3217,3824,3334,14,13,52,46,7,3,58,48,3997,3258,3852,3362,40,34,58,54,7,4,7324,6289,3453,2918,3755,3273,11,8,47,43,2,1,56,46,3507,2957,3782,3301,36,27,53,50,2,2,572,372,488,299,69,61,3,5,5,3,5,2,2,2,490,301,70,61,4,7,5,4,5,2
Door County,50,55,29,4,0,27872,13719,14153,13324,13795,100,63,98,87,45,77,2,1,150,130,13466,13921,153,112,186,157,65,98,5,3,13346,13833,12998,13522,95,59,79,62,44,75,2,1,128,114,13120,13632,140,102,153,119,62,94,4,3,373,320,326,273,5,4,19,25,1,2,0,0,22,16,346,289,13,10,33,38,3,4,1,0
Dorchester County,100,69,54,8,0,172722,83865,88857,58592,60605,21548,23958,587,575,1124,1572,83,102,1931,2045,60313,62395,22637,25134,1122,1194,1672,2157,193,204,79928,85127,55374,57648,21136,23504,497,503,1081,1525,70,88,1770,1859,56952,59276,22142,24581,967,1040,1599,2073,166,177,3937,3730,3218,2957,412,454,90,72,43,47,13,14,161,186,3361,3119,495,553,155,154,73,84,27,27
Dougherty County,50,13,95,4,0,94889,44220,50669,13706,14633,29428,34831,137,111,362,431,99,79,488,584,14088,15054,29735,35233,296,331,480,551,132,122,43046,49643,12956,13990,29179,34592,97,84,348,415,28,25,438,537,13292,14376,29464,34964,234,284,457,530,60,61,1174,1026,750,643,249,239,40,27,14,16,71,54,50,47,796,678,271,269,62,47,23,21,72,61
Douglas County,600,372,496,48,0,1372709,677597,695112,574736,584704,60540,65925,8118,7922,17067,19158,717,696,16419,16707,589800,599907,67326,73016,14400,14487,22095,24121,1650,1726,613707,635020,519236,532592,58309,63633,5142,5267,16520,18651,497,459,14003,14418,532119,545736,64170,69843,10103,10591,21044,23112,1281,1290,63890,60092,55500,52112,2231,2292,2976,2655,547,507,220,237,2416,2289,57681,54171,3156,3173,4297,3896,1051,1009,369,436
Doña Ana County,50,35,13,4,0,212982,104552,108430,96599,100511,2465,1997,2352,2408,1214,1447,189,198,1733,1869,98217,102276,2983,2546,3219,3367,1695,1980,303,313,36535,36036,31986,31781,1709,1212,832,840,964,1179,89,97,955,927,32870,32647,2010,1499,1263,1269,1267,1472,153,158,68017,72394,64613,68730,756,785,1520,1568,250,268,100,101,778,942,65347,69629,973,1047,1956,2098,428,508,150,155
Drew County,50,5,43,4,0,18715,9140,9575,6381,6650,2565,2735,24,42,64,50,3,2,103,96,6480,6741,2629,2791,57,80,77,60,4,3,8891,9334,6151,6429,2561,2728,17,35,61,44,1,2,100,96,6247,6520,2625,2784,47,73,74,54,2,3,249,241,230,221,4,7,7,7,3,6,2,0,3,0,233,221,4,7,10,7,3,6,2,0
DuPage County,50,17,43,4,0,924462,453048,471414,374531,386711,21343,24586,1938,1834,47121,50332,200,209,7915,7742,381827,393804,24158,27432,3867,3728,51203,54291,575,574,388226,410883,314674,330756,20006,23316,479,503,46563,49771,88,102,6416,6435,320556,336611,22241,25646,1704,1787,50204,53327,380,406,64822,60531,59857,55955,1337,1270,1459,1331,558,561,112,107,1499,1307,61271,57193,1917,1786,2163,1941,999,964,195,168
Dubois County,50,18,37,4,0,42197,20785,21412,20398,21016,102,66,51,51,93,127,11,13,130,139,20523,21148,165,135,98,103,117,154,15,15,19379,20212,19088,19893,73,44,22,29,81,121,4,2,111,123,19194,20009,125,104,62,73,103,146,8,4,1406,1200,1310,1123,29,22,29,22,12,6,7,11,19,16,1329,1139,40,31,36,30,14,8,7,11
Dubuque County,50,19,61,4,0,94612,46774,47838,44062,45272,1300,1192,119,107,564,538,149,139,580,590,44616,45829,1629,1512,253,274,709,680,178,166,45771,46942,43203,44496,1249,1158,87,76,555,522,142,134,535,556,43714,45020,1557,1464,202,227,692,659,170,160,1003,896,859,776,51,34,32,31,9,16,7,5,45,34,902,809,72,48,51,47,17,21,8,6
Duchesne County,50,49,13,4,0,18746,9547,9199,8820,8424,48,24,431,467,26,36,37,26,185,222,8994,8630,85,60,544,622,55,72,59,50,8854,8631,8267,7981,33,15,338,392,21,30,32,22,163,191,8421,8157,59,44,438,525,49,63,53,44,693,568,553,443,15,9,93,75,5,6,5,4,22,31,573,473,26,16,106,97,6,9,6,6
Dukes County,50,25,7,4,0,16680,8272,8408,7567,7673,289,285,117,87,40,99,5,5,254,259,7788,7894,399,414,219,187,92,156,37,32,8044,8216,7393,7539,264,267,109,81,39,94,3,1,236,234,7596,7738,363,378,207,177,90,147,33,25,228,192,174,134,25,18,8,6,1,5,2,4,18,25,192,156,36,36,12,10,2,9,4,7
Dundy County,50,31,57,4,0,1976,993,983,963,953,7,2,9,12,0,2,1,3,13,11,975,964,14,6,12,17,4,4,1,3,933,925,910,905,7,2,4,4,0,2,0,2,12,10,921,915,14,6,6,8,4,4,0,2,60,58,53,48,0,0,5,8,0,0,1,1,1,1,54,49,0,0,6,9,0,0,1,1
Dunklin County,50,29,69,4,0,32021,15433,16588,13558,14515,1503,1712,58,53,54,63,6,8,254,237,13806,14739,1654,1838,141,151,77,87,14,14,14458,15706,12656,13702,1474,1679,37,39,51,58,5,4,235,224,12886,13913,1618,1800,110,130,71,82,13,8,975,882,902,813,29,33,21,14,3,5,1,4,19,13,920,826,36,38,31,21,6,5,1,6
Dunn County,100,93,58,8,0,47632,24130,23502,22682,22195,185,111,333,298,617,606,6,10,307,282,22968,22459,307,215,460,429,691,678,20,23,23731,23164,22358,21902,181,109,308,275,608,602,6,10,270,266,22609,22151,285,207,413,395,681,673,19,21,399,338,324,293,4,2,25,23,9,4,0,0,37,16,359,308,22,8,47,34,10,5,1,2
Duplin County,50,37,61,4,0,59395,29247,30148,20927,20786,7274,8341,396,400,145,152,127,114,378,355,21279,21104,7464,8525,558,558,191,199,140,131,22504,24520,15179,16004,6910,8059,87,103,71,100,17,12,240,242,15404,16217,7037,8189,176,210,104,137,28,21,6743,5628,5748,4782,364,282,309,297,74,52,110,102,138,113,5875,4887,427,336,382,348,87,62,112,110
Durham County,50,37,63,4,0,276552,132930,143622,72398,74229,49484,58187,1499,1250,6433,6686,164,148,2952,3122,74737,76680,51190,60063,2597,2465,7330,7607,288,267,112650,126836,55815,60708,47811,56613,408,430,6221,6481,69,80,2326,2524,57648,62660,49159,58148,1214,1376,6986,7269,159,163,20280,16786,16583,13521,1673,1574,1091,820,212,205,95,68,626,598,17089,14020,2031,1915,1383,1089,344,338,129,104
Dutchess County,50,36,27,4,0,298274,148363,149911,121987,125253,16871,14796,711,625,5375,5798,101,95,3318,3344,124918,128191,18772,16767,1544,1488,6377,6797,252,239,131527,134590,108450,112754,14994,13231,209,256,5274,5672,45,45,2555,2632,110690,115041,16367,14706,810,910,6198,6588,158,151,16836,15321,13537,12499,1877,1565,502,369,101,126,56,50,763,712,14228,13150,2405,2061,734,578,179,209,94,88
Duval County,100,60,162,8,0,884248,428988,455260,275770,281807,121956,139444,1989,1880,18115,20375,502,462,10656,11292,284999,291518,127506,145417,4558,4689,22304,24821,1236,1198,388967,416225,242368,249451,118065,135448,1399,1388,17595,19871,364,347,9176,9720,250260,257715,122728,140460,3499,3724,21396,23892,994,997,40021,39035,33402,32356,3891,3996,590,492,520,504,138,115,1480,1572,34739,33803,4778,4957,1059,965,908,929,242,201
Dyer County,50,47,45,4,0,38142,18387,19755,15345,16300,2606,2945,53,58,95,119,7,8,281,325,15617,16613,2778,3142,147,172,122,149,15,17,17814,19260,14866,15889,2569,2904,33,45,92,117,5,5,249,300,15107,16177,2726,3090,111,147,114,140,11,13,573,495,479,411,37,41,20,13,3,2,2,3,32,25,510,436,52,52,36,25,8,9,4,4
Eagle County,50,8,37,4,0,51772,27580,24192,26339,23097,311,166,343,302,249,340,24,15,314,272,26635,23349,385,236,502,445,333,415,51,32,19304,16928,18582,16272,201,84,72,71,224,311,11,6,214,184,18782,16441,253,132,165,153,293,377,33,18,8276,7264,7757,6825,110,82,271,231,25,29,13,9,100,88,7853,6908,132,104,337,292,40,38,18,14
Early County,50,13,99,4,0,10744,5055,5689,2554,2726,2430,2879,20,24,18,21,0,2,33,37,2586,2760,2440,2896,37,40,24,26,1,4,4967,5593,2481,2652,2420,2862,16,19,18,21,0,2,32,37,2512,2686,2429,2879,33,35,24,26,1,4,88,96,73,74,10,17,4,5,0,0,0,0,1,0,74,74,11,17,4,5,0,0,0,0
East Baton Rouge Parish,50,22,33,4,0,441371,212024,229347,108404,111111,93762,108367,688,587,6635,6568,93,73,2442,2641,110448,113301,95120,109902,1542,1534,7411,7369,198,178,202852,222168,100603,105142,93018,107665,454,447,6564,6471,34,47,2179,2396,102428,107126,94225,109058,1184,1284,7278,7205,122,134,9172,7179,7801,5969,744,702,234,140,71,97,59,26,263,245,8020,6175,895,844,358,250,133,164,76,44
East Carroll Parish,50,22,35,4,0,7661,4110,3551,1228,1037,2810,2442,15,6,22,28,0,0,35,38,1259,1072,2826,2463,31,21,28,35,1,0,4038,3489,1182,1007,2794,2422,11,6,22,28,0,0,29,26,1207,1031,2807,2434,26,19,26,32,1,0,72,62,46,30,16,20,4,0,0,0,0,0,6,12,52,41,19,29,5,2,2,3,0,0
East Feliciana Parish,50,22,37,4,0,20146,10820,9326,5673,5119,4958,4036,29,39,27,35,2,1,131,96,5775,5201,5040,4089,83,81,45,49,13,4,10680,9234,5588,5047,4913,4022,27,36,26,35,0,1,126,93,5685,5126,4993,4073,81,77,42,49,10,4,140,92,85,72,45,14,2,3,1,0,2,0,5,3,90,75,47,16,2,4,3,0,3,0
Eastland County,50,48,133,4,0,18580,9123,9457,8666,9079,234,158,92,81,32,43,7,3,92,93,8754,9167,273,190,131,133,45,55,13,10,7697,8134,7312,7831,213,136,53,43,32,43,5,3,82,78,7390,7905,247,165,89,87,43,51,11,7,1426,1323,1354,1248,21,22,39,38,0,0,2,0,10,15,1364,1262,26,25,42,46,2,4,2,3
Eaton County,50,26,45,4,0,107882,52673,55209,46764,49019,3534,3666,242,271,981,988,14,12,1138,1253,47850,50193,4071,4294,677,769,1202,1206,66,74,50060,52511,44531,46714,3371,3509,189,210,965,971,7,6,997,1101,45483,47749,3840,4065,559,626,1169,1174,56,58,2613,2698,2233,2305,163,157,53,61,16,17,7,6,141,152,2367,2444,231,229,118,143,33,32,10,16
Eau Claire County,50,55,35,4,0,99935,48991,50944,45647,47645,583,392,321,228,1672,1828,20,24,748,827,46364,48430,908,763,564,505,1890,2059,55,65,47917,50034,44779,46905,550,351,237,191,1659,1809,18,19,674,759,45427,47627,840,686,440,433,1867,2034,49,56,1074,910,868,740,33,41,84,37,13,19,2,5,74,68,937,803,68,77,124,72,23,25,6,9
Echols County,50,13,101,4,0,4117,2064,2053,1867,1862,84,105,66,53,8,7,6,1,33,25,1896,1885,98,114,83,68,14,10,6,1,1429,1512,1281,1381,75,81,33,20,8,6,1,0,31,24,1308,1403,87,90,50,34,14,9,1,0,635,541,586,481,9,24,33,33,0,1,5,1,2,1,588,482,11,24,33,34,0,1,5,1
Ector County,50,48,135,4,0,139733,69331,70402,63604,64581,3281,3309,927,912,594,653,111,119,814,828,64378,65360,3594,3641,1324,1312,711,770,147,163,31502,32645,27296,28301,2810,2849,298,312,491,552,61,56,546,575,27815,28838,3028,3096,543,570,583,641,84,82,37829,37757,36308,36280,471,460,629,600,103,101,50,63,268,253,36563,36522,566,545,781,742,128,129,63,81
Eddy County,100,73,42,8,0,56398,28226,28172,26371,26479,536,403,656,613,187,246,36,26,440,405,26782,26858,679,537,915,860,270,318,55,48,16070,16094,14966,15135,356,259,291,238,146,199,17,9,294,254,15238,15369,452,343,461,389,208,248,31,21,12156,12078,11405,11344,180,144,365,375,41,47,19,17,146,151,11544,11489,227,194,454,471,62,70,24,27
Edgar County,50,17,45,4,0,18401,8910,9491,8781,9354,37,40,19,13,17,25,3,1,53,58,8834,9407,55,65,48,44,23,34,4,2,8806,9376,8683,9249,36,37,15,8,17,25,3,0,52,57,8735,9301,53,61,44,39,23,34,4,1,104,115,98,105,1,3,4,5,0,0,0,1,1,1,99,106,2,4,4,5,0,0,0,1
Edgecombe County,50,37,65,4,0,56096,26027,30069,10829,11763,14688,17756,168,151,62,86,22,27,258,286,11044,11986,14844,17916,270,285,104,143,33,47,24873,29084,9964,11033,14559,17625,67,80,60,83,9,23,214,240,10140,11218,14691,17762,150,193,95,131,20,40,1154,985,865,730,129,131,101,71,2,3,13,4,44,46,904,768,153,154,120,92,9,12,13,7
Edgefield County,50,45,37,4,0,26740,14483,12257,8697,7590,5470,4461,60,33,55,50,11,4,190,119,8857,7691,5587,4533,129,80,86,65,19,9,13326,11929,7729,7316,5357,4431,39,25,54,50,8,3,139,104,7847,7403,5448,4497,87,64,74,63,13,8,1157,328,968,274,113,30,21,8,1,0,3,1,51,15,1010,288,139,36,42,16,12,2,6,1
Edmonson County,50,21,61,4,0,12267,6142,6125,5906,5994,151,53,18,18,5,20,1,0,61,40,5964,6033,173,66,53,44,11,22,3,0,6089,6068,5857,5940,150,51,17,18,5,20,1,0,59,39,5913,5978,172,64,50,43,11,22,3,0,53,57,49,54,1,2,1,0,0,0,0,0,2,1,51,55,1,2,3,1,0,0,0,0
Edmunds County,50,46,45,4,0,4058,2057,2001,2015,1963,2,3,14,12,0,5,0,0,26,18,2038,1977,15,5,26,27,5,10,0,0,2024,1965,1985,1931,2,2,14,10,0,5,0,0,23,17,2005,1945,14,3,24,24,5,10,0,0,33,36,30,32,0,1,0,2,0,0,0,0,3,1,33,32,1,2,2,3,0,0,0,0
Edwards County,150,85,231,12,0,11681,5777,5904,5618,5719,50,44,38,57,24,32,0,1,47,51,5665,5768,63,68,67,82,28,37,1,1,4949,5083,4854,4969,29,22,14,21,16,27,0,0,36,44,4890,5012,39,41,37,43,19,32,0,0,828,821,764,750,21,22,24,36,8,5,0,1,11,7,775,756,24,27,30,39,9,5,1,1
Effingham County,100,30,152,8,0,86985,43421,43564,38789,38861,3621,3651,126,116,266,356,30,34,589,546,39323,39350,3900,3922,364,337,393,470,50,52,42193,42566,37749,38001,3559,3598,70,80,255,351,19,26,541,510,38236,38456,3820,3849,279,288,379,459,39,43,1228,998,1040,860,62,53,56,36,11,5,11,8,48,36,1087,894,80,73,85,49,14,11,11,9
El Dorado County,50,6,17,4,0,180905,90482,90423,82134,81648,921,679,1261,1216,3027,3658,167,197,2972,3025,84902,84460,1404,1188,2508,2502,4349,4983,428,471,79280,79580,72287,72088,799,565,784,773,2879,3511,123,152,2408,2491,74544,74416,1187,985,1675,1722,4057,4701,348,390,11202,10843,9847,9560,122,114,477,443,148,147,44,45,564,534,10358,10044,217,203,833,780,292,282,80,81
El Paso County,100,56,182,8,0,1456961,717656,739305,637324,661120,39174,33067,8010,7911,11943,16089,2071,1959,19134,19159,654731,678613,47260,41162,14058,14116,19339,23433,3673,3541,350009,339210,287663,279481,33366,26991,3199,3047,10534,14676,1522,1385,13725,13630,300084,291838,39314,32928,6751,6662,16371,20388,2672,2504,367647,400095,349661,381639,5808,6076,4811,4864,1409,1413,549,574,5409,5529,354647,386775,7946,8234,7307,7454,2968,3045,1001,1037
Elbert County,100,21,144,8,0,43085,21109,21976,17743,18124,2809,3242,109,100,147,198,23,22,278,290,18007,18396,2901,3354,229,228,217,265,38,36,19953,20841,16721,17135,2744,3181,83,73,139,184,15,15,251,253,16959,17373,2828,3276,185,180,207,248,30,28,1156,1135,1022,989,65,61,26,27,8,14,8,7,27,37,1048,1023,73,78,44,48,10,17,8,8
Elk County,100,62,96,8,0,34599,17174,17425,16884,17137,67,59,43,34,48,70,6,1,126,124,17004,17252,115,109,99,92,70,95,14,5,17033,17286,16766,17015,61,53,36,29,48,69,5,1,117,119,16878,17126,105,99,89,85,68,93,12,5,141,139,118,122,6,6,7,5,0,1,1,0,9,5,126,126,10,10,10,7,2,2,2,0
